"","age_window","diet_shannon_h","season","baboon_id"
"571","7_10",1.92816247518656,"wet","b_983"
"572","11_14",0.907616700880006,"dry","b_983"
"573","9_12",1.72227571519857,"wet","b_983"
"574","1_4",1.31609779729814,"dry","b_983"
"575","10_13",1.27210809078823,"dry","b_983"
"576","5_8",1.59043748103406,"dry","b_983"
"577","2_5",1.52809849675325,"dry","b_983"
"578","3_6",1.65846683547262,"dry","b_983"
"579","4_7",1.67313232793223,"dry","b_983"
"580","6_9",1.50135889028875,"dry","b_983"
"581","7_10",1.36852355198864,"dry","b_983"
"582","8_11",1.26974751425202,"dry","b_983"
"583","1_4",1.97799100562423,"wet","b_983"
"584","4_7",1.66598140024469,"wet","b_983"
"585","0_3",1.41018941186945,"dry","b_386"
"586","3_6",1.60420055524104,"dry","b_386"
"587","4_7",1.63591222148418,"dry","b_386"
"588","1_4",1.60926221399577,"dry","b_386"
"589","7_10",0.942141505264637,"dry","b_386"
"590","5_8",1.70846274965076,"wet","b_386"
"591","5_8",1.73399471331601,"dry","b_386"
"592","6_9",1.30322155152088,"dry","b_386"
"593","0_3",1.99279468749688,"wet","b_386"
"594","6_9",2.01621746412313,"wet","b_386"
"595","2_5",1.30265989491451,"dry","b_386"
"596","7_10",1.94746499571503,"wet","b_386"
"597","4_7",1.67596990680563,"wet","b_386"
"598","1_4",1.95466010487658,"wet","b_386"
"599","2_5",1.87880537883694,"wet","b_386"
"600","3_6",1.63337780329308,"wet","b_386"
"601","12_15",1.92018051958527,"wet","b_879"
"602","10_13",1.18991441837419,"dry","b_879"
"603","8_11",1.51178821929475,"dry","b_879"
"604","13_27",1.23715599003901,"dry","b_879"
"605","7_10",1.41698737278353,"dry","b_879"
"606","11_14",2.13921984302314,"wet","b_879"
"607","11_14",1.11264551694426,"dry","b_879"
"608","9_12",1.21123500014531,"dry","b_879"
"609","6_9",1.7099028792245,"dry","b_879"
"610","8_11",2.22866038102692,"wet","b_879"
"611","9_12",2.26375685818843,"wet","b_879"
"612","13_28",1.80554015850989,"wet","b_879"
"613","10_13",2.27399490495545,"wet","b_879"
"614","7_10",1.81037521564694,"wet","b_879"
"615","12_15",1.23883794415542,"dry","b_879"
"616","5_8",1.74463166777888,"dry","b_409"
"617","3_6",1.74410574411069,"wet","b_409"
"618","3_6",1.7337311275042,"dry","b_409"
"619","6_9",1.62274333295151,"wet","b_409"
"620","1_4",1.89853868752564,"dry","b_409"
"621","4_7",1.85900510990658,"wet","b_409"
"622","1_4",1.82290037712115,"wet","b_409"
"623","2_5",1.8971438907178,"wet","b_409"
"624","2_5",1.70285045138435,"dry","b_409"
"625","0_3",1.76259842030208,"wet","b_409"
"626","5_8",1.89739753306033,"wet","b_409"
"627","4_7",1.55212451984349,"dry","b_409"
"628","0_3",1.79173875910078,"wet","b_334"
"629","2_5",1.94767539734739,"wet","b_334"
"630","1_4",2.0024620307922,"wet","b_334"
"631","0_3",1.28205004264116,"dry","b_334"
"632","1_4",1.03377726517188,"dry","b_334"
"633","0_3",2.03511450829365,"wet","b_984"
"634","1_4",2.04220352431618,"wet","b_984"
"635","1_4",1.45895772481819,"dry","b_984"
"636","0_3",1.44318263001956,"dry","b_984"
"637","2_5",2.05309581323338,"wet","b_984"
"638","3_6",1.24777593588144,"dry","b_406"
"639","0_3",1.68199494649764,"dry","b_406"
"640","1_4",2.06880629697084,"wet","b_406"
"641","2_5",1.4787775770047,"dry","b_406"
"642","0_3",1.97560899710531,"wet","b_406"
"643","4_7",1.6835653957122,"wet","b_406"
"644","1_4",1.51043336348592,"dry","b_406"
"645","4_7",1.11224484242735,"dry","b_406"
"646","3_6",2.02536976006845,"wet","b_406"
"647","2_5",2.13190756279987,"wet","b_406"
"648","1_4",2.10992457810935,"wet","b_218"
"649","3_6",2.10701576627967,"wet","b_218"
"650","1_4",1.38234325039357,"dry","b_218"
"651","2_5",1.38259644632766,"dry","b_218"
"652","2_5",2.10465195069975,"wet","b_218"
"653","2_5",1.78216439523665,"wet","b_802"
"654","1_4",1.82264048446974,"wet","b_802"
"655","1_4",1.60436450811615,"dry","b_802"
"656","0_3",1.69154220159564,"dry","b_802"
"657","2_5",1.79899229609069,"dry","b_802"
"658","1_4",2.13881791358605,"wet","b_981"
"659","3_6",0.953383982419401,"dry","b_981"
"660","2_5",2.05855133990548,"wet","b_981"
"661","3_6",1.85446604046155,"wet","b_981"
"662","2_5",0.884509917497275,"dry","b_981"
"663","0_3",2.00228810201055,"wet","b_981"
"664","0_3",1.75126484127148,"dry","b_981"
"665","1_4",1.48347093543809,"dry","b_981"
"666","0_3",1.34948229888062,"dry","b_385"
"667","1_4",1.13273390855016,"dry","b_385"
"668","4_7",1.25049245785583,"dry","b_385"
"669","2_5",1.28581404576735,"dry","b_385"
"670","0_3",2.11759642549352,"wet","b_385"
"671","3_6",1.22046785690664,"dry","b_385"
"672","1_4",2.11861481476622,"wet","b_385"
"673","2_5",1.98036556306651,"wet","b_385"
"674","3_6",1.69519630863985,"wet","b_385"
"675","5_8",1.61821002313822,"wet","b_385"
"676","4_7",1.55542281727326,"wet","b_385"
"677","4_7",1.82350099106114,"wet","b_407"
"678","9_12",1.22341447463008,"dry","b_407"
"679","3_6",1.81386712600253,"wet","b_407"
"680","7_10",1.24006858554808,"dry","b_407"
"681","8_11",1.19934720242753,"dry","b_407"
"682","2_5",1.91917055825628,"wet","b_407"
"683","1_4",1.50984320047706,"dry","b_407"
"684","6_9",1.25948767821514,"dry","b_407"
"685","5_8",1.9222714026546,"wet","b_407"
"686","8_11",2.11211885440227,"wet","b_407"
"687","6_9",1.93353856603768,"wet","b_407"
"688","7_10",2.0256359669116,"wet","b_407"
"689","0_3",2.13544080597716,"wet","b_407"
"690","1_4",2.01279627105208,"wet","b_407"
"691","4_7",1.58249327930881,"dry","b_407"
"692","5_8",1.46276937764574,"dry","b_407"
"693","2_5",1.41955562351543,"dry","b_407"
"694","3_6",1.32079144857017,"dry","b_407"
"695","0_3",1.57390132625015,"dry","b_407"
"696","1_4",1.24325892072727,"dry","b_260"
"697","1_4",2.07374699387973,"wet","b_260"
"698","1_4",2.27553616042896,"wet","b_209"
"699","2_5",1.08301461096019,"dry","b_235"
"700","1_4",1.8601899460561,"wet","b_235"
"701","0_3",1.91079515365033,"wet","b_235"
"702","3_6",1.08019151425652,"dry","b_235"
"703","0_3",1.46377067317138,"dry","b_122"
"704","1_4",1.5350524184492,"wet","b_122"
"705","1_4",1.47356028569689,"dry","b_122"
"706","0_3",1.53540420952309,"wet","b_122"
"707","1_4",1.91105099199403,"wet","b_217"
"708","0_3",1.91097805119299,"wet","b_217"
"709","0_3",1.54779579823477,"dry","b_217"
"710","1_4",1.3562213060581,"dry","b_217"
"711","0_3",1.87505189158599,"wet","b_985"
"712","1_4",1.67299510475143,"wet","b_985"
"713","4_7",1.61069611058142,"dry","b_985"
"714","2_5",1.7576850175616,"wet","b_985"
"715","1_4",1.22520711645075,"dry","b_985"
"716","2_5",1.51073638220625,"dry","b_985"
"717","3_6",1.54530516009383,"dry","b_985"
"718","3_6",1.84986166769863,"wet","b_985"
"719","4_7",1.76964071601969,"wet","b_985"
"720","0_3",1.21023461460522,"dry","b_985"
"721","3_6",1.46718799594229,"dry","b_954"
"722","0_3",1.80249235012345,"wet","b_954"
"723","2_5",1.67875950137006,"dry","b_954"
"724","1_4",1.93756813894283,"dry","b_954"
"725","2_5",1.94965903090796,"wet","b_954"
"726","3_6",2.03024243356092,"wet","b_954"
"727","0_3",1.63727776217611,"dry","b_954"
"728","5_8",2.11490298809739,"wet","b_954"
"729","4_7",1.18603776321459,"dry","b_954"
"730","5_8",0.930716122260126,"dry","b_954"
"731","4_7",2.11033733142026,"wet","b_954"
"732","1_4",1.73361980740758,"wet","b_954"
"733","5_8",1.16028414271029,"dry","b_405"
"734","11_14",1.40006946360692,"wet","b_405"
"735","10_13",1.60505470481291,"wet","b_405"
"736","2_5",2.04005159748029,"wet","b_405"
"737","0_3",2.07493264658793,"wet","b_405"
"738","0_3",1.29657668171963,"dry","b_405"
"739","3_6",2.13079093207866,"wet","b_405"
"740","1_4",1.33364310809452,"dry","b_405"
"741","10_13",1.40120829649385,"dry","b_405"
"742","1_4",2.10680287536234,"wet","b_405"
"743","12_15",1.57912436729287,"dry","b_405"
"744","2_5",1.22602081627493,"dry","b_405"
"745","3_6",1.24829544176794,"dry","b_405"
"746","4_7",1.20564336132409,"dry","b_405"
"747","9_12",1.3711880598762,"dry","b_405"
"748","6_9",1.23076511384053,"dry","b_405"
"749","7_10",1.26145477043873,"dry","b_405"
"750","8_11",1.4631304785676,"dry","b_405"
"751","11_14",1.4717682133512,"dry","b_405"
"752","7_10",1.80023251750901,"wet","b_405"
"753","4_7",1.94587986281579,"wet","b_405"
"754","5_8",1.92601659205504,"wet","b_405"
"755","6_9",1.82680595145319,"wet","b_405"
"756","8_11",1.88697633929794,"wet","b_405"
"757","9_12",1.72980744286963,"wet","b_405"
"758","1_4",1.69434780015996,"wet","b_250"
"759","0_3",1.7837027918261,"wet","b_250"
"760","1_4",1.67856158426993,"dry","b_250"
"761","0_3",1.38055077923686,"dry","b_965"
"762","1_4",1.99823250086172,"wet","b_965"
"763","2_5",1.76417635662638,"wet","b_965"
"764","0_3",1.94624839618038,"wet","b_965"
"765","3_6",1.26082522650648,"dry","b_965"
"766","4_7",1.37250561098776,"dry","b_965"
"767","1_4",1.24368815269481,"dry","b_965"
"768","3_6",1.68284763872202,"wet","b_965"
"769","2_5",1.23539720288924,"dry","b_965"
"770","4_7",1.52006027367448,"wet","b_965"
"771","10_13",1.13902005675321,"dry","b_1075"
"772","11_14",1.28689811952984,"dry","b_1075"
"773","7_10",1.13834055644478,"dry","b_1075"
"774","11_14",1.85489896910905,"wet","b_1075"
"775","8_11",1.22340586645457,"dry","b_1075"
"776","9_12",1.21263982266904,"dry","b_1075"
"777","6_9",0.927738947533668,"dry","b_1075"
"778","13_28",1.65834044733468,"wet","b_1075"
"779","10_13",1.76835975225147,"wet","b_1075"
"780","7_10",2.10550173901416,"wet","b_1075"
"781","8_11",2.09334063292202,"wet","b_1075"
"782","9_12",1.82766871226543,"wet","b_1075"
"783","6_9",2.18738968899041,"wet","b_1075"
"784","12_15",1.64161446771217,"wet","b_1075"
"785","0_3",1.42382430281615,"dry","b_170"
"786","1_4",1.31597852105176,"dry","b_170"
"787","1_4",1.27729200019253,"dry","b_966"
"788","1_4",1.73337770633436,"wet","b_966"
"789","2_5",1.53246815471517,"wet","b_966"
"790","0_3",1.74999720330059,"wet","b_966"
"791","2_5",0.955878744212127,"dry","b_966"
"792","0_3",1.45634847995538,"dry","b_966"
"793","3_6",1.6476145077687,"wet","b_966"
"794","4_7",1.68885759482906,"wet","b_966"
"795","3_6",1.84039389447627,"wet","b_959"
"796","7_10",1.22623070414971,"dry","b_959"
"797","4_7",1.10588372373685,"dry","b_959"
"798","5_8",1.10465695825449,"dry","b_959"
"799","6_9",1.2661401342375,"dry","b_959"
"800","11_14",1.14702140086235,"dry","b_959"
"801","8_11",1.38294909436734,"dry","b_959"
"802","9_12",1.36103097593165,"dry","b_959"
"803","4_7",1.82219888950658,"wet","b_959"
"804","10_13",1.26013852788886,"dry","b_959"
"805","10_13",1.50270633425415,"wet","b_959"
"806","7_10",1.61572562887841,"wet","b_959"
"807","8_11",1.49931983649621,"wet","b_959"
"808","9_12",1.49427302106919,"wet","b_959"
"809","6_9",1.61448092134714,"wet","b_959"
"810","5_8",1.72073810885317,"wet","b_959"
"811","0_3",0.786707499576427,"dry","b_660"
"812","1_4",1.11350407138307,"wet","b_660"
"813","2_5",1.14070803710969,"dry","b_660"
"814","3_6",0.937226893679939,"wet","b_660"
"815","3_6",1.43373966745363,"dry","b_660"
"816","2_5",1.09044181230255,"wet","b_660"
"817","1_4",0.953035893519825,"dry","b_660"
"818","2_5",1.50647839191264,"wet","b_529"
"819","0_3",1.68263426092147,"dry","b_529"
"820","3_6",1.51020476228858,"wet","b_529"
"821","1_4",1.63902271399363,"wet","b_529"
"822","2_5",1.52775815662839,"dry","b_529"
"823","1_4",1.64468227785963,"dry","b_529"
"824","4_7",1.3071193551126,"dry","b_973"
"825","1_4",1.07870651698926,"dry","b_973"
"826","2_5",1.09760770642856,"dry","b_973"
"827","3_6",1.21124614643146,"dry","b_973"
"828","5_8",1.45320089989828,"wet","b_973"
"829","1_4",1.58063920979199,"wet","b_973"
"830","3_6",1.77287825377599,"wet","b_973"
"831","4_7",1.54364817557124,"wet","b_973"
"832","0_3",1.77180774983243,"wet","b_945"
"833","1_4",1.79050515506104,"wet","b_945"
"834","0_3",1.62474159468355,"dry","b_945"
"835","2_5",1.53752060454137,"wet","b_1015"
"836","3_6",1.02484043560678,"dry","b_1015"
"837","1_4",1.2095649618553,"dry","b_1015"
"838","2_5",0.998148111015942,"dry","b_1015"
"839","0_3",1.72025734708015,"wet","b_1015"
"840","1_4",1.80959397961983,"wet","b_1015"
"841","3_6",1.59053202444837,"wet","b_1015"
"842","9_12",1.28177417823096,"dry","b_1429"
"843","10_13",1.60469317283931,"wet","b_1429"
"844","11_14",1.17949824250505,"dry","b_1429"
"845","10_13",0.748325163493119,"dry","b_1429"
"846","4_7",1.57965410765307,"wet","b_1429"
"847","12_15",1.10854605326062,"dry","b_1429"
"848","11_14",1.63257024890946,"wet","b_1429"
"849","4_7",1.22645219960242,"dry","b_1429"
"850","5_8",1.2928139515625,"dry","b_1429"
"851","6_9",1.00258658489576,"dry","b_1429"
"852","7_10",1.49012706225476,"dry","b_1429"
"853","8_11",1.19316430179615,"dry","b_1429"
"854","12_15",1.72464890215582,"wet","b_1429"
"855","13_28",1.73427474098729,"wet","b_1429"
"856","8_11",1.62129104990898,"wet","b_1429"
"857","13_27",1.29302914844134,"dry","b_1429"
"858","6_9",1.675027990812,"wet","b_1429"
"859","7_10",1.77155167338895,"wet","b_1429"
"860","9_12",1.79080810453208,"wet","b_1429"
"861","5_8",1.76228219315592,"wet","b_1429"
"862","1_4",1.66564821022597,"dry","b_946"
"863","0_3",1.61060595797637,"dry","b_946"
"864","2_5",1.64094522048812,"wet","b_946"
"865","2_5",1.49464795748612,"dry","b_946"
"866","1_4",1.67065015324385,"wet","b_946"
"867","3_6",1.52150213946343,"dry","b_946"
"868","3_6",1.53539906348586,"wet","b_946"
"869","0_3",1.6922706251387,"wet","b_946"
"870","1_4",1.15939225207038,"dry","b_665"
"871","2_5",1.30419123491873,"dry","b_665"
"872","0_3",1.29368073665166,"dry","b_665"
"873","4_7",1.99325487191232,"wet","b_665"
"874","2_5",1.73876601759434,"wet","b_665"
"875","3_6",1.77203166696002,"wet","b_665"
"876","2_5",1.39808645753276,"wet","b_709"
"877","1_4",1.1981458878634,"wet","b_709"
"878","1_4",1.41923984187052,"dry","b_709"
"879","3_6",1.3775197782437,"wet","b_709"
"880","2_5",1.35691704824349,"dry","b_709"
"881","3_6",1.49751579347393,"dry","b_917"
"882","2_5",1.12493137619713,"dry","b_917"
"883","4_7",1.71706645600231,"wet","b_917"
"884","3_6",1.78376449694759,"wet","b_917"
"885","1_4",0.970495572773062,"dry","b_917"
"886","0_3",1.22823125318176,"dry","b_917"
"887","1_4",1.80613904831502,"wet","b_917"
"888","0_3",1.64014446728267,"wet","b_169"
"889","1_4",0.872894456930802,"dry","b_1253"
"890","3_6",1.1812865263348,"dry","b_1253"
"891","5_8",1.53080546227574,"dry","b_1253"
"892","2_5",0.866180394487475,"dry","b_1253"
"893","4_7",1.57468866244877,"wet","b_1253"
"894","5_8",1.474441809119,"wet","b_1253"
"895","3_6",1.66350735601111,"wet","b_1253"
"896","4_7",1.3493055252529,"dry","b_1253"
"897","2_5",1.24551127260483,"dry","b_524"
"898","4_7",1.70736646427392,"wet","b_524"
"899","2_5",1.65916509500896,"wet","b_524"
"900","1_4",1.20704729217864,"dry","b_524"
"901","3_6",1.62396542663946,"wet","b_524"
"902","3_6",1.35003901398566,"dry","b_524"
"903","0_3",1.82054047622908,"wet","b_172"
"904","1_4",1.02359653062014,"dry","b_191"
"905","0_3",1.55408823273629,"wet","b_191"
"906","1_4",1.64063875543497,"wet","b_191"
"907","2_5",1.29437685696181,"dry","b_921"
"908","1_4",1.53725718137609,"dry","b_921"
"909","0_3",1.52753989848833,"dry","b_921"
"910","0_3",1.7303878877918,"wet","b_921"
"911","3_6",1.44888795319549,"wet","b_921"
"912","2_5",1.56891702586444,"wet","b_921"
"913","1_4",1.58252132226937,"wet","b_921"
"914","2_5",1.76279728465832,"wet","b_714"
"915","0_3",1.31076390790522,"dry","b_714"
"916","3_6",1.71718773037611,"wet","b_714"
"917","1_4",1.84893891830801,"wet","b_714"
"918","12_15",1.10074711229179,"dry","b_937"
"919","9_12",1.00798581233522,"dry","b_937"
"920","10_13",0.790687827239663,"dry","b_937"
"921","7_10",1.38901613698244,"dry","b_937"
"922","11_14",1.9875110523098,"wet","b_937"
"923","9_12",2.04626121636043,"wet","b_937"
"924","10_13",1.98782301748914,"wet","b_937"
"925","8_11",1.19966963773063,"dry","b_937"
"926","11_14",0.854340146574472,"dry","b_937"
"927","8_11",2.10398104167345,"wet","b_937"
"928","12_15",1.86236853952133,"wet","b_937"
"929","8_11",1.1989833859812,"dry","b_1270"
"930","2_5",1.95677480216105,"wet","b_1270"
"931","9_12",1.11470808163775,"dry","b_1270"
"932","7_10",1.1101022411249,"dry","b_1270"
"933","3_6",1.07611225658612,"dry","b_1270"
"934","4_7",1.29625735604652,"dry","b_1270"
"935","5_8",1.34095482340442,"dry","b_1270"
"936","6_9",1.28998420427893,"dry","b_1270"
"937","8_11",1.64075502594178,"wet","b_1270"
"938","9_12",1.52109314653193,"wet","b_1270"
"939","1_4",1.03038469798485,"dry","b_1270"
"940","10_13",1.1182671624873,"dry","b_1270"
"941","2_5",0.879314671966534,"dry","b_1270"
"942","0_3",1.16057545582351,"dry","b_1270"
"943","5_8",1.57156413379806,"wet","b_1270"
"944","6_9",1.86184369398234,"wet","b_1270"
"945","7_10",1.69630660907662,"wet","b_1270"
"946","4_7",1.77260061643581,"wet","b_1270"
"947","10_13",1.44145412305564,"wet","b_1270"
"948","3_6",1.78145181996429,"wet","b_1270"
"949","0_3",1.92857440312347,"wet","b_1260"
"950","1_4",1.35682121083436,"dry","b_1260"
"951","2_5",1.15674269312132,"dry","b_1260"
"952","0_3",1.63425824607833,"dry","b_1260"
"953","1_4",1.94104717659293,"wet","b_1260"
"954","9_12",1.2405749474626,"dry","b_1260"
"955","5_8",1.56625943932707,"dry","b_1260"
"956","6_9",1.52690102861753,"dry","b_1260"
"957","5_8",1.52167981986108,"wet","b_1260"
"958","2_5",1.72402948735399,"wet","b_1260"
"959","3_6",1.13165374605272,"dry","b_1260"
"960","3_6",1.56279013390179,"wet","b_1260"
"961","7_10",1.50336660410735,"dry","b_1260"
"962","8_11",1.3307347236674,"dry","b_1260"
"963","9_12",1.7337100563147,"wet","b_1260"
"964","4_7",1.49029140028703,"dry","b_1260"
"965","4_7",1.53809776725107,"wet","b_1260"
"966","8_11",1.61639236126283,"wet","b_1260"
"967","7_10",1.55767427189688,"wet","b_1260"
"968","6_9",1.42514275310081,"wet","b_1260"
"969","1_4",1.9570054837116,"wet","b_909"
"970","0_3",1.95006261961637,"wet","b_909"
"971","0_3",1.49572260878276,"dry","b_909"
"972","1_4",1.67237993692627,"wet","b_911"
"973","0_3",1.45701813277761,"wet","b_911"
"974","2_5",1.71859624933602,"wet","b_911"
"975","1_4",1.63168097364666,"dry","b_911"
"976","1_4",1.2927112329655,"dry","b_640"
"977","2_5",1.57227548388355,"dry","b_640"
"978","3_6",1.61096964445248,"dry","b_640"
"979","2_5",1.89117185940926,"wet","b_640"
"980","1_4",1.8946929402156,"wet","b_640"
"981","13_27",1.41649438675344,"dry","b_932"
"982","13_28",1.69650111605077,"wet","b_932"
"983","13_28",1.85367962864269,"wet","b_933"
"984","13_27",1.32608616526123,"dry","b_933"
"985","9_12",1.16952849170615,"dry","b_940"
"986","7_10",1.29654970241875,"dry","b_940"
"987","8_11",1.16320208943814,"dry","b_940"
"988","9_12",1.8671752365862,"wet","b_940"
"989","8_11",1.91027844763664,"wet","b_940"
"990","7_10",1.73483707241081,"wet","b_940"
"991","10_13",1.78372989291756,"wet","b_940"
"992","4_7",1.07476974402217,"dry","b_910"
"993","8_11",1.87708079808791,"wet","b_910"
"994","6_9",1.15673324610868,"dry","b_910"
"995","2_5",1.08552930496617,"dry","b_910"
"996","3_6",0.997962180395307,"dry","b_910"
"997","1_4",1.02426203335327,"dry","b_910"
"998","4_7",1.59238062759958,"wet","b_910"
"999","7_10",1.21911494899891,"dry","b_910"
"1000","3_6",1.59099637068397,"wet","b_910"
"1001","5_8",1.11006712435481,"dry","b_910"
"1002","0_3",1.33191193516123,"dry","b_910"
"1003","0_3",1.97703906557815,"wet","b_910"
"1004","6_9",1.83412632289009,"wet","b_910"
"1005","2_5",1.6625523687787,"wet","b_910"
"1006","7_10",1.83859844170257,"wet","b_910"
"1007","1_4",1.85835085626321,"wet","b_910"
"1008","5_8",1.63476410183237,"wet","b_910"
"1009","1_4",1.8684876434461,"wet","b_207"
"1010","0_3",1.48139737371083,"wet","b_207"
"1011","0_3",1.63623082417956,"wet","b_130"
"1012","2_5",1.09678511792526,"dry","b_916"
"1013","1_4",1.30629397279368,"dry","b_916"
"1014","1_4",1.75392512110208,"wet","b_916"
"1015","2_5",1.3826631702783,"wet","b_916"
"1016","0_3",1.75451964143539,"wet","b_916"
"1017","0_3",1.3469038948763,"dry","b_916"
"1018","3_6",1.34573908457853,"wet","b_916"
"1019","3_6",1.75427920956805,"wet","b_924"
"1020","1_4",1.40365499428681,"wet","b_924"
"1021","2_5",1.69903240468262,"wet","b_924"
"1022","4_7",1.8301327729222,"wet","b_924"
"1023","2_5",0.778130543274407,"dry","b_924"
"1024","1_4",1.06406434562755,"dry","b_924"
"1025","4_7",1.00254068665668,"dry","b_924"
"1026","5_8",1.08802975195175,"dry","b_924"
"1027","3_6",0.951449783082712,"dry","b_924"
"1028","4_7",1.12852229416997,"dry","b_920"
"1029","3_6",1.36373268046576,"wet","b_920"
"1030","3_6",1.16743832167352,"dry","b_920"
"1031","5_8",1.68122546884496,"wet","b_920"
"1032","2_5",1.27781645422169,"wet","b_920"
"1033","5_8",1.14370325928818,"dry","b_920"
"1034","4_7",1.57118232296485,"wet","b_920"
"1035","4_7",1.33613230278461,"dry","b_908"
"1036","7_10",1.51237790988049,"wet","b_908"
"1037","3_6",1.0196051408025,"dry","b_908"
"1038","8_11",1.32126418856865,"wet","b_908"
"1039","9_12",1.39974260745251,"dry","b_908"
"1040","11_14",1.21007114946382,"dry","b_908"
"1041","12_15",1.11690412326665,"dry","b_908"
"1042","2_5",1.15323460701259,"dry","b_908"
"1043","10_13",1.73467853254579,"wet","b_908"
"1044","5_8",1.32118517460493,"dry","b_908"
"1045","6_9",1.37257002170831,"dry","b_908"
"1046","7_10",1.41291385781729,"dry","b_908"
"1047","8_11",1.32809855251022,"dry","b_908"
"1048","3_6",1.73949147162909,"wet","b_908"
"1049","6_9",1.52126460092279,"wet","b_908"
"1050","5_8",1.55296207418598,"wet","b_908"
"1051","1_4",1.15536953434237,"dry","b_908"
"1052","10_13",1.44825470194075,"dry","b_908"
"1053","9_12",1.58204023782701,"wet","b_908"
"1054","12_15",1.92388680752038,"wet","b_908"
"1055","13_28",1.8719755413571,"wet","b_908"
"1056","13_27",1.00212734998631,"dry","b_908"
"1057","11_14",1.93865609505258,"wet","b_908"
"1058","4_7",1.73884942492202,"wet","b_908"
"1059","2_5",1.89992277199462,"wet","b_908"
"1060","6_9",1.28455569118339,"dry","b_1165"
"1061","9_12",1.6768546865291,"wet","b_1165"
"1062","5_8",1.33035537445683,"dry","b_1165"
"1063","10_13",1.48127451641573,"dry","b_1165"
"1064","13_27",1.5104223598692,"dry","b_1165"
"1065","11_14",1.56447973761497,"dry","b_1165"
"1066","8_11",1.29074479035291,"dry","b_1165"
"1067","12_15",1.62081257465104,"dry","b_1165"
"1068","6_9",2.01961210585546,"wet","b_1165"
"1069","7_10",1.28769522997363,"dry","b_1165"
"1070","8_11",1.80132458146802,"wet","b_1165"
"1071","9_12",1.44530725613832,"dry","b_1165"
"1072","12_15",1.11164359177138,"wet","b_1165"
"1073","7_10",2.04237085169064,"wet","b_1165"
"1074","10_13",1.37897158808234,"wet","b_1165"
"1075","11_14",1.20830104707303,"wet","b_1165"
"1076","13_28",1.41939388434456,"wet","b_1165"
"1077","5_8",2.01389075289693,"wet","b_1165"
"1078","4_7",1.24889737413881,"dry","b_1073"
"1079","12_15",1.09763313530592,"dry","b_1073"
"1080","3_6",1.23978892772053,"dry","b_1073"
"1081","13_27",0.932388020757215,"dry","b_1073"
"1082","7_10",1.24363617606539,"dry","b_1073"
"1083","6_9",1.3816656018032,"dry","b_1073"
"1084","8_11",1.04824995652667,"dry","b_1073"
"1085","9_12",1.19602708830273,"dry","b_1073"
"1086","5_8",1.2117656961483,"dry","b_1073"
"1087","9_12",1.66709742424401,"wet","b_1073"
"1088","11_14",1.22193517041357,"dry","b_1073"
"1089","13_28",1.69685302425752,"wet","b_1073"
"1090","2_5",2.12109104926616,"wet","b_1073"
"1091","10_13",1.5580450086581,"wet","b_1073"
"1092","11_14",1.44598505342608,"wet","b_1073"
"1093","6_9",1.84513106636653,"wet","b_1073"
"1094","7_10",1.73005319649147,"wet","b_1073"
"1095","5_8",1.6838709627342,"wet","b_1073"
"1096","4_7",2.04406930478821,"wet","b_1073"
"1097","12_15",1.40481069346727,"wet","b_1073"
"1098","8_11",1.63993080790249,"wet","b_1073"
"1099","10_13",1.22291944905849,"dry","b_1073"
"1100","3_6",2.06369056603725,"wet","b_1073"
"1101","1_4",1.34682548694057,"dry","b_496"
"1102","2_5",1.10717906345961,"dry","b_496"
"1103","4_7",1.44553119724571,"dry","b_1279"
"1104","3_6",1.48595859883751,"dry","b_1279"
"1105","5_8",1.41906862784761,"dry","b_1279"
"1106","7_10",1.31607744416485,"dry","b_1279"
"1107","2_5",1.45661882383827,"dry","b_1279"
"1108","0_3",1.9479813308153,"wet","b_1279"
"1109","9_12",1.73857337836267,"wet","b_1279"
"1110","8_11",1.67980166542628,"wet","b_1279"
"1111","6_9",1.75660763232622,"wet","b_1279"
"1112","6_9",1.43619279242996,"dry","b_1279"
"1113","0_3",1.2463954029104,"dry","b_1279"
"1114","1_4",1.3574830762579,"dry","b_1279"
"1115","8_11",1.26702129901864,"dry","b_1279"
"1116","4_7",1.57934462576825,"wet","b_1279"
"1117","1_4",1.89045405126932,"wet","b_1279"
"1118","2_5",1.65725304591971,"wet","b_1279"
"1119","3_6",1.71160675755621,"wet","b_1279"
"1120","5_8",1.83861717257309,"wet","b_1279"
"1121","7_10",1.67715172943904,"wet","b_1279"
"1122","6_9",1.83039437420142,"wet","b_1615"
"1123","3_6",1.43522966429212,"dry","b_1615"
"1124","9_12",0.900732445552009,"dry","b_1615"
"1125","5_8",1.1382239886944,"dry","b_1615"
"1126","4_7",1.85573347657288,"wet","b_1615"
"1127","5_8",1.78573304047729,"wet","b_1615"
"1128","4_7",1.30175777016605,"dry","b_1615"
"1129","7_10",1.64822748716024,"wet","b_1615"
"1130","8_11",0.888426418043704,"dry","b_1615"
"1131","11_14",1.53399281624451,"wet","b_1615"
"1132","6_9",0.722066486991133,"dry","b_1615"
"1133","8_11",1.81539861458822,"wet","b_1615"
"1134","9_12",1.6596483144477,"wet","b_1615"
"1135","13_28",1.71522176337921,"wet","b_1615"
"1136","10_13",1.04779398816406,"dry","b_1615"
"1137","13_27",1.63379582248609,"dry","b_1615"
"1138","10_13",1.79419226363498,"wet","b_1615"
"1139","12_15",1.43420853460117,"dry","b_1615"
