"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","VR","VR_constraint","heritability","heritability_se","VA_LRT_chi","VA_LRT_p","p_adjust"
"55","n23",0.00559327144226785,"Positive",0.000304075885500245,"Positive",0.00671330625612318,"Positive",0.000690654749997493,"Positive",0.0748686424376945,"Positive",0.0761405240376616,0.0139774374506085,36.3098724904485,1.68309122194898e-09,6.11227864813052e-09
"56","n24",0.0304794063207443,"Positive",3.56519911112454e-08,"Boundary",0.0261370694075826,"Positive",0.0128724462925582,"Positive",0.352317140210672,"Positive",0.0619646551785945,0.0135840671141131,29.4190278054193,5.83023859190845e-08,1.64198556261912e-07
"57","n25",0.00816761209052277,"Positive",0.00112457759868247,"Positive",0.0035066661392185,"Positive",0.00416946615901058,"Positive",0.110718411557785,"Positive",0.0274630421019945,0.0102099223828816,9.30808081763098,0.00228145340996955,0.00286218700523452
"58","n26",0.0016702360262156,"Positive",3.409367766434e-09,"Boundary",0.00119304333217357,"Positive",0.000632699579818828,"Positive",0.0336917704721854,"Positive",0.0320816193964698,0.00847958965866094,23.0171646128219,1.60561438211637e-06,3.46210601143843e-06
"59","n27",0.00180830382295199,"Positive",3.60754229480491e-09,"Boundary",0.00163071876201642,"Positive",0.0016776030793305,"Positive",0.0356501543077579,"Positive",0.0400011631732576,0.0118207871069236,15.7143186895846,7.36644136073439e-05,0.000110496620411016
"60","n28",0.000561333726294963,"Positive",1.71063932183036e-09,"Boundary",0.000989575399418469,"Positive",0.000335107843565421,"Positive",0.0169047375760479,"Positive",0.052662883065405,0.0109696757112056,45.0462846125156,1.92431626189205e-11,1.21882655483448e-10
"61","n29",0.0182713737211674,"Positive",2.4911842807799e-08,"Boundary",0.017698318991952,"Positive",0.0136515411561686,"Positive",0.246181740257787,"Positive",0.0598314386583468,0.0152960080561677,21.1637593657433,4.21662991079153e-06,8.31278468127472e-06
"62","n3",0.0302449560921489,"Positive",5.04962613005193e-08,"Boundary",0.0141980025617523,"Positive",0.0188242878816939,"Positive",0.499009951988859,"Positive",0.0252508928406407,0.0090332087492125,10.9437324338705,0.000939207778804629,0.00122274220259471
"63","n30",0.0163499438024394,"Positive",0.000823940676882501,"Positive",0.0214514062432351,"Positive",0.00993933774013017,"Positive",0.133173444159529,"Positive",0.118034740512665,0.0224641667452084,38.1455957092912,6.56577792135238e-10,2.82099529594601e-09
"64","n31",0.00592271344771158,"Positive",0.000143602199174335,"Positive",0.00530557053951668,"Positive",0.00312520192898947,"Positive",0.0804859953425292,"Positive",0.0558580575231285,0.0133844606103991,27.4195680627818,1.63765724758846e-07,4.34609038783092e-07
"65","n32",0.00893904645777027,"Positive",1.8499261309217e-08,"Boundary",0.0124653308466849,"Positive",0.00279728767920692,"Positive",0.182811860917845,"Positive",0.0602150496131429,0.0120019895804159,37.1969631071443,1.06779940445278e-09,4.21018050898527e-09
"66","n33",0.00247021981935594,"Positive",1.38054824027098e-08,"Boundary",0.00182788317151703,"Positive",0.00167588934141865,"Positive",0.136427389543955,"Positive",0.0128361324182693,0.00518625918684796,8.00881115471202,0.00465502879360702,0.00549054678220315
"67","n34",0.0249509010429358,"Positive",0.00256329913081511,"Positive",0.086951061554484,"Positive",0.00791211432523883,"Positive",0.356885589844441,"Positive",0.181426623255937,0.0222304622390177,96.2844253421099,0,0
"68","n35",0.000655292399186917,"Positive",1.31875940352574e-05,"Positive",6.1456258864437e-05,"Positive",0.000577549255769044,"Positive",0.0106027329784056,"Positive",0.00515996066195834,0.0072244066449382,0.430462959251599,0.511761868609662,0.511761868609662
"69","n36",0.00511138241369938,"Positive",1.20764855115852e-08,"Boundary",0.0121582418307263,"Positive",0.00418330528321771,"Positive",0.119341240324029,"Positive",0.0863547176752669,0.0162005972004808,38.779390614116,4.74511430148539e-10,2.18275257868328e-09
"70","n37",0.00215159172956814,"Positive",0.000138125398137451,"Positive",0.00129653305610842,"Positive",0.00282311893275788,"Positive",0.0649320864379198,"Positive",0.018173627746046,0.00826492915761729,6.9762876911991,0.00825967677922412,0.00957844870195739
"71","n38",0.000295689235367374,"Positive",2.13874142339991e-05,"Positive",0.000122623416081267,"Positive",0.000252865288406849,"Positive",0.0153307050692915,"Positive",0.0076528332132706,0.00485283094659803,3.11653870630835,0.0775012466116061,0.0822705540953972
"72","n39",0.0037329419807075,"Positive",7.74128719249974e-05,"Positive",0.000426928517946069,"Positive",0.00492205617654847,"Positive",0.0825271702806645,"Positive",0.00465639404038762,0.00681422479175551,0.519557723557227,0.471030405513662,0.474468583656098
"73","n4",0.0282970779759471,"Positive",1.70814501065768e-07,"Boundary",0.0748243437725037,"Positive",0.0388766701876382,"Positive",0.613664115728346,"Positive",0.0990182201780599,0.0182342757781242,53.6746133395754,2.36588526547621e-13,2.33208690454083e-12
"74","n40",0.000789840637691412,"Positive",0.000192019924590104,"Positive",0.000997911797793343,"Positive",0.00164010309173164,"Positive",0.0375555203791372,"Positive",0.0242356333838424,0.00972925603179091,8.42849050951918,0.0036938686456699,0.00447152520265303
