"","phenotype","Vplate","Vplate_constraint","Vmom","Vmom_constraint","VA","VA_constraint","VI","VI_constraint","VR","VR_constraint","heritability","heritability_se","VA_LRT_chi","VA_LRT_p","p_adjust"
"85","asv_6779",3.08198350930355e-05,"Boundary",2.78421951151145e-11,"Positive",5.62395070353459e-06,"Positive",5.93675242957345e-06,"Positive",0.000275139824015344,"Positive",0.0177120930786599,0.00658271897067734,10.9067548550374,0.000958142282732943,0.0011682612043849
"86","asv_6820",4.02030813047213e-05,"Positive",3.39453045898845e-06,"Positive",3.62954755169542e-05,"Positive",2.3283605242383e-05,"Positive",0.000336802986811296,"Positive",0.0824935269098488,0.0186856768875163,28.0589520177455,1.1767550622821e-07,2.37056454575669e-07
"87","asv_6832",2.52027231533573e-05,"Positive",2.06568429645751e-06,"Positive",1.35688769356318e-05,"Positive",6.2510598019588e-06,"Positive",0.000279607240993553,"Positive",0.041533701559254,0.00985195813781416,29.9162131956109,4.51124720912688e-08,9.95338669950216e-08
"88","asv_6839",3.34900187042567e-06,"Boundary",1.44772776829491e-11,"Positive",1.7372527754308e-06,"Positive",2.09040820434881e-06,"Positive",0.000143066148967023,"Positive",0.0115629665540599,0.0052992408200997,6.5489373417804,0.0104946820580557,0.0113965687974199
"89","asv_6864",2.60727749380079e-05,"Boundary",3.11278284329066e-11,"Positive",1.06265869296128e-05,"Positive",1.85159843942264e-05,"Positive",0.000307608836214225,"Positive",0.0292885274223013,0.0102780815364365,12.6569000791351,0.000374182116983812,0.000468570398745495
"90","asv_6918",8.09212322911187e-06,"Boundary",4.1100370769313e-11,"Positive",7.54476166993474e-06,"Positive",1.20959122343266e-05,"Positive",0.000406158664346666,"Positive",0.0173885905233567,0.00727483004333659,9.51329067727784,0.00203989028838492,0.00236287291737919
"91","asv_6921",2.26215670224183e-05,"Positive",1.2953166796284e-06,"Positive",1.1305228334024e-05,"Positive",2.28573709842369e-05,"Positive",0.00107328782409865,"Positive",0.00999253581298275,0.00616624529647765,2.36158690521552,0.124355630391336,0.1289957658537
"92","asv_6951",1.19229941611578e-05,"Positive",2.53475177589818e-06,"Positive",8.54035766890952e-06,"Positive",1.04129520159772e-05,"Positive",0.000197042161220058,"Positive",0.0370589648777384,0.0127276745918708,11.7633275239496,0.000604091366062764,0.000743085839670126
"93","asv_7022",2.84866518475767e-05,"Positive",1.12282632872428e-06,"Positive",1.12846726173546e-05,"Positive",5.81832471903142e-06,"Positive",0.000295985519400239,"Positive",0.032928913459858,0.00855673514403086,28.4816166000674,9.45923794848369e-08,1.9624389176705e-07
"94","asv_7029",6.80771282112371e-06,"Positive",4.50592382294116e-07,"Positive",3.89839726860432e-06,"Positive",2.66400838793815e-06,"Positive",0.000110744094350544,"Positive",0.0312961374765235,0.00949999860489257,14.1400704274711,0.000169690376779719,0.000222606436933708
"95","asv_7162",1.92545545339506e-05,"Positive",1.02116606280281e-07,"Positive",2.04746133085311e-05,"Positive",2.0673771984009e-05,"Positive",0.000628949509059954,"Positive",0.0296968275116123,0.00911740809322889,15.9601581587631,6.46897023161008e-05,8.90284021974061e-05
"96","asv_7260",1.11663017267323e-05,"Boundary",2.25295357567826e-11,"Positive",1.93143395502524e-05,"Positive",9.21648558272043e-06,"Positive",0.000222639503733077,"Positive",0.073624250825701,0.0151955558297303,34.0595351951488,5.34513344696563e-09,1.45681088064357e-08
"97","asv_7290",5.46236207034728e-05,"Positive",1.90496850232704e-06,"Positive",1.57182852711615e-05,"Positive",5.7891737791538e-06,"Positive",0.000529102370342218,"Positive",0.0258891297102389,0.00671679794741157,23.9933691695333,9.66680455460889e-07,1.65887139887733e-06
"98","asv_7448",9.20878211049885e-06,"Positive",1.01875203104846e-06,"Positive",1.44826306256671e-05,"Positive",6.05338775795513e-06,"Positive",0.000153549570135178,"Positive",0.078576231668299,0.0155063272289863,41.3431196337624,1.2772016777518e-10,5.5478447877344e-10
"99","asv_7455",2.71751605397773e-05,"Positive",1.98743515113729e-06,"Positive",8.1429283656197e-06,"Positive",6.12088034254273e-06,"Positive",0.000210052102815534,"Positive",0.0321247290553332,0.00934813791666265,20.1152456900163,7.29131458709897e-06,1.12610303067417e-05
"100","asv_7462",9.23344322731628e-06,"Positive",6.91853718662979e-07,"Positive",2.11440009781956e-05,"Positive",4.8738135360302e-06,"Positive",0.000193372644476711,"Positive",0.0922047457742602,0.0155638573346115,58.342225702916,2.19824158875781e-14,3.81944476046669e-13
"101","asv_7479",0.000122340369718977,"Positive",5.40634033699962e-06,"Positive",0.000143950849815565,"Positive",8.74675448779359e-05,"Positive",0.00124207540830005,"Positive",0.0898995801332895,0.0178417134107786,46.5044505452679,9.14102127325123e-12,5.77546344082691e-11
"102","asv_7495",2.22780016728967e-05,"Positive",8.4557698578961e-07,"Positive",1.58361977307979e-05,"Positive",1.07102964350714e-05,"Positive",0.000190871614635683,"Positive",0.0658355642965862,0.0153653021717549,28.561519386305,9.07682154993594e-08,1.91163362945621e-07
"103","asv_7500",3.22637331204e-05,"Positive",2.56464185005914e-06,"Positive",2.15689573153437e-05,"Positive",1.19100313146909e-05,"Positive",0.000263656452548686,"Positive",0.0649738202360311,0.0151609181655674,26.6662541476544,2.41808008727418e-07,4.60428948124809e-07
"104","asv_7506",9.53604733166295e-06,"Boundary",1.89798567594109e-11,"Positive",2.15293476411591e-05,"Positive",1.73281273779233e-05,"Positive",0.000187561161288819,"Positive",0.091243562438696,0.0200340260530305,29.9945859518775,4.33254291332119e-08,9.71328169276848e-08
"105","asv_7513",3.20323010263215e-05,"Positive",1.12720672414754e-06,"Positive",3.74561865312799e-05,"Positive",1.83721984367836e-05,"Positive",0.000334324182967272,"Positive",0.0884836239802454,0.0172117347011628,39.5695976700954,3.16573545156018e-10,1.1283005840176e-09
"106","asv_7519",6.76451056486988e-06,"Boundary",1.27987996866175e-11,"Positive",8.20196041310732e-06,"Positive",3.4582779019813e-06,"Positive",0.000126479233365904,"Positive",0.0566027210676927,0.0128738539488978,28.3388660928176,1.01830799015268e-07,2.08154133281209e-07
"107","asv_7528",0.00012682809249593,"Boundary",2.22151413841592e-10,"Positive",3.40929620956484e-05,"Positive",5.39532114721952e-05,"Positive",0.00219532621822459,"Positive",0.0141452792726165,0.00617277074723086,7.62567749946902,0.00575430490465034,0.00639878705397118
"108","asv_7759",6.45249525076956e-06,"Positive",8.71120137766137e-08,"Positive",6.14136589255948e-06,"Positive",2.30024673799367e-06,"Positive",8.68126210042405e-05,"Positive",0.0603314094281249,0.0127069328761966,33.4565527902159,7.28738358546366e-09,1.94797368919125e-08
"109","asv_7789",2.05065694618571e-05,"Positive",1.86874983678389e-06,"Positive",1.7440606011856e-05,"Positive",3.46840295395802e-06,"Positive",0.000281629843888196,"Positive",0.0536775785934695,0.0106864792616959,42.289680162794,7.87068188401463e-11,3.64674927292678e-10
"110","asv_7940",0.000146540115168111,"Positive",1.25621675372996e-05,"Positive",5.14330331772289e-05,"Positive",3.4452208182734e-05,"Positive",0.00168971023986891,"Positive",0.0265845312565193,0.00759238157924847,23.3667234431341,1.33874516627941e-06,2.26933631844924e-06
"111","asv_8088",4.19796010359671e-05,"Boundary",1.97614642419052e-10,"Positive",5.03475907510308e-05,"Positive",3.20095316649318e-05,"Positive",0.000419985402643083,"Positive",0.0924959138326403,0.0194205208923879,32.348561600229,1.28852555292269e-08,3.14219389221499e-08
"112","asv_8127",1.82469390074941e-05,"Positive",1.69575217020027e-06,"Positive",8.70110833292239e-05,"Positive",2.97580574652793e-05,"Positive",0.000410227848183119,"Positive",0.159087165342465,0.0241344203900219,76.458106768463,0,0
"113","asv_8197",0.000102091291058649,"Boundary",2.09059658375548e-10,"Positive",0.000207779605282651,"Positive",0.000119529641659017,"Positive",0.00206595196163001,"Positive",0.0832666278234195,0.0161943356483678,49.4619540499843,2.02260430626211e-12,1.75713749106521e-11
"114","asv_8199",8.75287878434381e-05,"Positive",3.47885617706399e-07,"Positive",6.47150187798352e-05,"Positive",1.73323307302406e-05,"Positive",0.000705453708631872,"Positive",0.0739281071970172,0.0139251032414202,45.2383106959023,1.74458225643548e-11,9.69987734578126e-11
"115","asv_8212",1.84532936779927e-05,"Positive",6.39944963709735e-07,"Positive",1.1154433031521e-05,"Positive",1.29952497702993e-05,"Positive",0.000214745965807146,"Positive",0.0432360988505798,0.0134830531782504,12.912931742525,0.000326319777383843,0.000412349536875947
"116","asv_8243",0.00243144656601065,"Boundary",3.03512408631864e-09,"Positive",0.00309262677122322,"Positive",0.0020223071158796,"Positive",0.029993450714707,"Positive",0.0823825367609279,0.016874599120195,39.1475575353325,3.92954557781877e-10,1.33221179345563e-09
"117","asv_8264",0.000202145876103855,"Positive",1.95991212395355e-05,"Positive",0.000192750353823336,"Positive",0.000124888468585506,"Positive",0.00160552611189851,"Positive",0.0898640781969772,0.0201144706841068,29.2121228303004,6.48720479556886e-08,1.40893979153761e-07
"118","asv_8630",2.25742446593196e-05,"Boundary",4.7003833027995e-11,"Positive",7.87888237485041e-06,"Positive",1.64682103841503e-05,"Positive",0.000464497367894263,"Positive",0.0154059317128358,0.00718601070922835,6.84218680034974,0.00890297875067725,0.0098215400503503
"119","asv_8655",4.47890876674517e-05,"Boundary",6.89632215535394e-11,"Positive",7.03902556358685e-05,"Positive",5.36457777449911e-05,"Positive",0.000681502610096697,"Positive",0.0827801415253144,0.0181320337079525,34.380233180942,4.53303783398695e-09,1.26018451784837e-08
"120","asv_8718",8.35082864449477e-05,"Positive",1.40739408869537e-06,"Positive",0.000132285894457241,"Positive",0.000197782394704924,"Positive",0.00210207728064661,"Positive",0.0525556914593339,0.0153602833768729,19.7767792267114,8.70336459013465e-06,1.32941503080079e-05
"121","asv_8816",8.37414641800861e-06,"Boundary",1.95033298951167e-11,"Positive",1.37243825959934e-05,"Positive",3.44478488047022e-06,"Positive",0.000192734183956011,"Positive",0.06287584155425,0.0116080498702445,51.8755719777546,5.91304782915358e-13,6.32241267886422e-12
"122","asv_8824",1.39549387572271e-05,"Boundary",2.19173857139359e-11,"Positive",1.02455398874959e-05,"Positive",1.5485807073426e-06,"Positive",0.000216590165512313,"Positive",0.0422776748857457,0.00904782377112482,27.8885251787433,1.28509633490204e-07,2.55183415073404e-07
"123","asv_8836",6.22425867832404e-06,"Boundary",1.17741784372264e-11,"Positive",2.80251986033209e-06,"Positive",2.54021297440694e-06,"Positive",0.000116353806506625,"Positive",0.0219082404563269,0.00771989834387566,9.51913411036367,0.00203340503417648,0.00236287291737919
"124","asv_8841",2.7265845375031e-05,"Boundary",5.26038866290905e-11,"Positive",6.49270835221195e-05,"Positive",1.57281586774363e-05,"Positive",0.000519837751650336,"Positive",0.103426784339082,0.0166712824819448,67.9345424843486,2.22044604925031e-16,1.02880666948598e-14
"125","asv_8885",9.5791971214233e-06,"Boundary",1.31947033119685e-11,"Positive",4.72165236999407e-06,"Positive",4.33648097722409e-06,"Positive",0.000130391599232019,"Positive",0.0316827877743805,0.00947706720873654,15.3670011367649,8.85208005981797e-05,0.000119460109545116
"126","asv_8943",5.6963563076965e-06,"Boundary",1.300999474591e-11,"Positive",9.18084073660555e-07,"Positive",3.67800977464681e-06,"Positive",0.000128566287608804,"Positive",0.00661164001935665,0.00551845697812975,1.47719475562917,0.2242139451064,0.225838683839055
"127","asv_9014",1.00901313250452e-05,"Positive",4.49666395593777e-06,"Positive",2.70675799758131e-05,"Positive",1.00752313044955e-05,"Positive",0.000253158405901405,"Positive",0.0887787609528426,0.0171728421230004,40.0773690158094,2.44100628599142e-10,8.92894404612651e-10
"128","asv_9028",4.04336153821228e-06,"Positive",1.50161430827651e-07,"Positive",4.11132445933937e-06,"Positive",4.51424432938995e-06,"Positive",0.000158952482945054,"Positive",0.0239348359380896,0.00884735342436191,9.36603225083672,0.00221043480165783,0.0025392598134747
"129","asv_9087",0.000112214944764673,"Positive",1.78123645827554e-05,"Positive",0.000104114418376186,"Positive",3.93041870281634e-05,"Positive",0.0012320042811222,"Positive",0.069158327961652,0.014945117307555,31.3007880266232,2.20989923027659e-08,5.29613781049045e-08
"130","asv_9212",0.000158017994226508,"Positive",2.39994634630771e-05,"Positive",0.000156851541914125,"Positive",0.000319363271182737,"Positive",0.00213520973461288,"Positive",0.0561499188495603,0.0203813341288542,9.7317091547884,0.00181115992631553,0.00215171991246033
"131","asv_9237",0.000222838317906182,"Boundary",7.28483098214672e-10,"Positive",0.000357014251040798,"Positive",0.000266667456142354,"Positive",0.00216905550507454,"Positive",0.118390058953768,0.024614287249554,30.5310251550691,3.28569763619058e-08,7.72003440933459e-08
"132","asv_9331",0.000507595106955375,"Positive",4.67346472197902e-05,"Positive",0.000174229068617572,"Positive",0.000261738775361202,"Positive",0.0044314306877817,"Positive",0.0321353375582348,0.0112626488070448,11.9993730582937,0.000532184505314781,0.000660478984274594
"133","asv_9520",3.00936201691854e-05,"Positive",3.9818973626126e-06,"Positive",3.64014344742696e-05,"Positive",2.26145537757651e-05,"Positive",0.000320795567764717,"Positive",0.0879501603235635,0.0175847793874194,47.2438844249264,6.26809715242871e-12,4.35632752093795e-11
"134","asv_9538",1.00384985764731e-05,"Positive",1.93613797285565e-07,"Positive",1.13142952725598e-05,"Positive",6.56040604742424e-06,"Positive",0.00010793781740495,"Positive",0.0831660550011114,0.0161752714762573,52.1325748012459,5.18807219407336e-13,6.00951695813497e-12
"135","asv_9552",2.40620721267821e-05,"Boundary",3.27778114472689e-11,"Positive",2.14968482636342e-05,"Positive",1.3914176213475e-06,"Positive",0.000323914161075393,"Positive",0.0579641524508502,0.0101729767582375,46.1272967916593,1.10813580533886e-11,6.6969946496566e-11
"136","asv_9577",3.37816019066946e-05,"Positive",2.30562081614659e-06,"Positive",5.54668812383355e-05,"Positive",4.39533989861718e-05,"Positive",0.000496095270981556,"Positive",0.0878192489455074,0.01856792346177,39.2778220833134,3.67592956074247e-10,1.27738552235801e-09
"137","asv_9599",2.65566941778166e-05,"Positive",2.27877100333678e-06,"Positive",2.85905951775763e-05,"Positive",1.0783987386661e-05,"Positive",0.000323866059574127,"Positive",0.0729210340641255,0.0137365156701727,50.6507468774944,1.10356168647741e-12,1.02263382946906e-11
"138","asv_9612",2.40588827468145e-05,"Boundary",4.56969939367507e-11,"Positive",5.49390740536544e-05,"Positive",1.36942650682275e-05,"Positive",0.000451583031359564,"Positive",0.100939862900519,0.015849023981838,72.0924114654626,0,0
"139","asv_9760",1.84321735191239e-05,"Boundary",6.03854671768382e-11,"Positive",2.05792413186537e-05,"Positive",1.47990945808139e-05,"Positive",0.000291171065569325,"Positive",0.0596531502216929,0.0130795069572418,37.6937342645106,8.27700019634392e-10,2.67558843556234e-09
"140","c_Actinobacteria",0.00264147238586416,"Positive",3.17200703533878e-09,"Boundary",0.00345034148353903,"Positive",0.002049649533055,"Positive",0.0313461440044563,"Positive",0.0873778239036024,0.0170786682859379,43.2205143063838,4.89052132124357e-11,1.66277724922281e-10
"141","c_Alphaproteobacteria",1.90343563754808e-05,"Positive",1.59435477253292e-11,"Boundary",1.36293642416736e-06,"Positive",1.50597628403352e-06,"Positive",0.000157556000781919,"Positive",0.00759468320640045,0.00403337215920981,3.86591671893257,0.0492762677463247,0.0509410065215383
"142","c_Bacilli",0.00196421493127197,"Positive",1.93232584836627e-06,"Positive",3.43008827793831e-05,"Positive",5.01458169292403e-05,"Positive",0.00901534237862843,"Positive",0.00309968191932177,0.00239711630463351,2.39027547949809,0.122092111959368,0.124533954198555
"143","c_Bacteroidia",0.00144958558262133,"Positive",1.49613099944122e-09,"Boundary",0.000562106526859692,"Positive",0.000455556229393324,"Positive",0.0147849412802474,"Positive",0.0325817470432919,0.00982426774555051,14.3490068831015,0.000151859777437147,0.000193382037789893
"144","c_Campylobacteria",2.56123856274885e-05,"Positive",5.47000175057473e-11,"Boundary",5.15794110583542e-05,"Positive",3.22778368785638e-05,"Positive",0.000540551961795476,"Positive",0.0793502971071826,0.0177457027630096,26.5015085373307,2.6333239455667e-07,4.91339711794763e-07
"145","c_Clostridia",0.00175459195890188,"Positive",1.40113964211776e-09,"Boundary",0.00127778536754689,"Positive",0.000619265701759554,"Positive",0.0138462255924615,"Positive",0.0730251948353859,0.0151092677115315,37.360113848903,9.82102510427296e-10,2.21707652237058e-09
"146","c_Coriobacteriia",0.000176221810471393,"Positive",2.05844279584906e-05,"Positive",0.000202453047476929,"Positive",9.75754483700908e-05,"Positive",0.00153746135537804,"Positive",0.0995199511548333,0.0186364428777919,49.7155088683649,1.77735604012241e-12,1.18978739903775e-11
"147","c_Deltaproteobacteria",3.04386744290727e-05,"Positive",7.59884922586251e-11,"Boundary",8.65981486334598e-05,"Positive",6.10092516353633e-05,"Positive",0.000750927155735634,"Positive",0.0932192002017755,0.0202490722307715,29.7770813438838,4.84688085222729e-08,9.63081519988019e-08
"148","c_Elusimicrobia",5.28338475065956e-05,"Positive",2.0830662754426e-10,"Boundary",8.86459354414219e-05,"Positive",8.64202687399778e-05,"Positive",0.0020585104230034,"Positive",0.0387707843129854,0.0118984781188845,14.2744870816387,0.000157991860939455,0.000193382037789893
"149","c_Erysipelotrichia",6.75079466265348e-05,"Positive",1.16689215219252e-10,"Boundary",2.39122224587739e-05,"Positive",3.07133692691469e-05,"Positive",0.00115313645375916,"Positive",0.0187507119422894,0.00746440448068994,8.0812561926723,0.00447254316968326,0.00478530842630447
"150","c_Gammaproteobacteria",0.000119462448527101,"Positive",1.79025318171464e-10,"Boundary",0.000116258633298139,"Positive",4.65063359577154e-05,"Positive",0.00176914910380927,"Positive",0.0566734687310919,0.0120529789378517,34.7878700459405,3.67657015942768e-09,8.03593191989194e-09
"151","c_Kiritimatiellae",0.00184957936627216,"Positive",2.16022487689436e-09,"Boundary",0.00322284348576274,"Positive",0.000974316534734346,"Positive",0.0213475945414815,"Positive",0.117646343950585,0.0202872417375576,41.0066936957301,1.51708756668256e-10,4.07218241583214e-10
"152","c_Lentisphaeria",0.000101401906163674,"Positive",2.03483008853192e-06,"Positive",0.000180553090993102,"Positive",0.00023989908618092,"Positive",0.00224658573226907,"Positive",0.0651704541940642,0.01738484107896,24.6117804704409,7.01217496734685e-07,1.16624349511347e-06
"153","c_Melainabacteria",0.000110737944753013,"Positive",9.97139252293162e-06,"Positive",7.80861460781603e-05,"Positive",0.000139732346192689,"Positive",0.00255881772247625,"Positive",0.0269509261757326,0.0105702466086104,8.40110389728216,0.00374993223500142,0.00410213145544991
"154","c_Mollicutes",0.000363082537855113,"Positive",4.5653751241661e-10,"Boundary",0.000721237291021847,"Positive",0.000377783147969873,"Positive",0.00451155701996066,"Positive",0.120736238133184,0.0220148887391887,51.5445769294456,6.99884594723699e-13,6.31422691910188e-12
"155","c_Negativicutes",0.000559090031122157,"Positive",6.03611675858843e-05,"Positive",0.00022159080277644,"Positive",0.000205054152022928,"Positive",0.00498492747383803,"Positive",0.0367418230251527,0.0108776503559666,18.0348692773259,2.16895596852895e-05,3.13066286023518e-05
"156","c_Oxyphotobacteria",0.000285005669437972,"Positive",1.90633599445878e-06,"Positive",1.92750163261188e-05,"Positive",1.78794791391317e-05,"Positive",0.00128689628130927,"Positive",0.0119649048004156,0.00483065469060034,7.32437063763791,0.00680257809902474,0.00717789275276403
"157","c_Spirochaetia",6.7781493012792e-05,"Positive",3.18439415043149e-05,"Positive",0.000276026011066335,"Positive",0.00024033498142146,"Positive",0.00300476895649952,"Positive",0.0762343715137083,0.019147611744782,20.5096458501794,5.93315026764518e-06,9.30541637483346e-06
"158","c_Thermoplasmata",0.000372458609126726,"Positive",1.96628459813211e-10,"Boundary",0.000668906675070936,"Positive",0.000425702905277654,"Positive",0.00433043591654925,"Positive",0.115378383551149,0.0216450868743336,45.1407041749917,1.83374426754312e-11,7.58278034957022e-11
"159","f_Acidaminococcaceae",9.36969324528092e-05,"Positive",1.01592587998479e-05,"Positive",8.69980494335849e-05,"Positive",1.8858888629602e-05,"Positive",0.00117286882324927,"Positive",0.0629243346278149,0.0124608804538135,37.0284027765301,1.1642097286213e-09,2.58150852868202e-09
"160","f_Atopobiaceae",5.76419282769761e-05,"Positive",7.58247151378735e-06,"Positive",4.26334440843766e-05,"Positive",1.55397317814424e-05,"Positive",0.000528108222330927,"Positive",0.0654383187625815,0.0134544855373248,38.8530422023759,4.56941262605426e-10,1.14609857669886e-09
"161","f_Bacteroidales_RF16_group",5.97061718460249e-05,"Positive",2.90582514996693e-06,"Positive",0.000119699510950033,"Positive",7.78776283112243e-05,"Positive",0.00100202860880498,"Positive",0.0948326954032261,0.0188396100396298,42.9731475369772,5.54963852650303e-11,1.80658445649992e-10
"162","f_Bifidobacteriaceae",0.00264397627639557,"Positive",3.17937419469396e-09,"Boundary",0.00345630512147438,"Positive",0.00205106337658491,"Positive",0.031418947133667,"Positive",0.0873459526604983,0.0170673766835114,43.2390363841259,4.84444706572162e-11,1.66277724922281e-10
"163","f_Burkholderiaceae",2.88440075635375e-05,"Positive",2.99528735576574e-07,"Positive",1.84118893793669e-05,"Positive",1.62429450035608e-05,"Positive",0.000373429510217928,"Positive",0.0421105107512099,0.0116685551631093,19.306746202361,1.11312365480565e-05,1.66968548220847e-05
"164","f_Campylobacteraceae",1.2169173003347e-05,"Positive",8.98462565667867e-06,"Positive",3.71760138066816e-05,"Positive",5.56445577101764e-05,"Positive",0.00040426278652633,"Positive",0.0717355236416823,0.0216596360829423,16.1026680781797,5.99994464401954e-05,8.05255728539464e-05
"165","f_Christensenellaceae",3.70579099352721e-05,"Positive",1.88868311732473e-06,"Positive",0.000117933741512963,"Positive",3.32836241959812e-05,"Positive",0.000835827747157953,"Positive",0.114946096379279,0.0188507363961532,53.6624555554008,2.38031816479634e-13,3.03490566011533e-12
"166","f_Clostridiaceae_1",0.000296125810424137,"Positive",1.31740510548423e-10,"Boundary",4.48240491605628e-05,"Positive",4.44145815810489e-05,"Positive",0.00209254892623419,"Positive",0.0180894325714403,0.00597278375225527,13.3746191453538,0.000255052415828572,0.00030486734079509
"167","f_Clostridiales_vadinBB60_group",2.80681494194613e-05,"Positive",6.46986056203077e-07,"Positive",2.02394789982733e-05,"Positive",9.87373874458568e-06,"Positive",0.000437543251939245,"Positive",0.040774852525741,0.0099818502572219,26.0859707436612,3.2654810655508e-07,5.82656891688483e-07
"168","f_Coriobacteriaceae",0.000129215594488185,"Positive",4.43286050087432e-06,"Positive",0.000164997602166957,"Positive",9.40668575651959e-05,"Positive",0.00119429694229189,"Positive",0.103967597578441,0.01957814166543,50.4546815411304,1.21946897024827e-12,9.32893762239928e-12
"169","f_Desulfovibrionaceae",3.01532511771672e-05,"Positive",7.6316533979485e-11,"Boundary",8.66374589187321e-05,"Positive",6.26224472542218e-05,"Positive",0.000754168902335495,"Positive",0.0928011104515527,0.0203194640821725,29.398572367194,5.89210321644273e-08,1.15105431249776e-07
"170","f_Eggerthellaceae",3.73373902539786e-05,"Positive",4.42543085543035e-06,"Positive",2.7340126304375e-05,"Positive",1.24524755153451e-05,"Positive",0.000391662310648656,"Positive",0.0577749402958099,0.0124827445803921,37.5894042628934,8.73175198812248e-10,2.05807293934319e-09
"171","f_Elusimicrobiaceae",5.28338475065956e-05,"Positive",2.0830662754426e-10,"Boundary",8.86459354414219e-05,"Positive",8.64202687399778e-05,"Positive",0.0020585104230034,"Positive",0.0387707843129854,0.0118984781188845,14.2744870816387,0.000157991860939455,0.000193382037789893
"172","f_Enterobacteriaceae",1.77865413295297e-05,"Positive",5.68218333405181e-11,"Boundary",1.89908192413489e-05,"Positive",1.3264139575913e-05,"Positive",0.000561519993696629,"Positive",0.0310529973977122,0.009615151142262,11.5554948729696,0.000675493267439209,0.000782958105440901
"173","f_Erysipelotrichaceae",6.75079466265348e-05,"Positive",1.16689215219252e-10,"Boundary",2.39122224587739e-05,"Positive",3.07133692691469e-05,"Positive",0.00115313645375916,"Positive",0.0187507119422894,0.00746440448068994,8.0812561926723,0.00447254316968326,0.00478530842630447
"174","f_Family_XI_2II",8.66742208700794e-05,"Positive",1.04602448718708e-06,"Positive",8.5457577806199e-05,"Positive",1.45736535124418e-05,"Positive",0.0009817866566295,"Positive",0.0730695095547458,0.012669217297752,50.8487065394729,9.97646409928166e-13,8.03367898521102e-12
"175","f_Helicobacteraceae",1.63436311576756e-05,"Positive",3.18401760077318e-11,"Boundary",4.12614096834437e-05,"Positive",2.07083276949322e-05,"Positive",0.000314648338148783,"Positive",0.105001086971773,0.0200177534651435,37.5570135520393,8.87796169912747e-10,2.05807293934319e-09
"176","f_Lachnospiraceae",0.000592008896109172,"Positive",1.62718285398639e-05,"Positive",0.000193048469873681,"Positive",0.000163444781914818,"Positive",0.00640273306152123,"Positive",0.026202685505295,0.00833668972164287,15.0330698870093,0.000105643660211152,0.000139340344933675
"177","f_Lactobacillaceae",3.34718839511458e-05,"Positive",8.08584299810977e-11,"Boundary",8.65682882421854e-05,"Positive",3.71261799892871e-05,"Positive",0.000799052449103735,"Positive",0.0905318749280648,0.0169976266203886,43.31103037711,4.66944261034996e-11,1.66277724922281e-10
"178","f_Methanomethylophilaceae",0.000372458609126726,"Positive",1.96628459813211e-10,"Boundary",0.000668906675070936,"Positive",0.000425702905277654,"Positive",0.00433043591654925,"Positive",0.115378383551149,0.0216450868743336,45.1407041749917,1.83374426754312e-11,7.58278034957022e-11
"179","f_Muribaculaceae",0.000148979833839427,"Positive",9.42779692686403e-06,"Positive",0.000330519857180937,"Positive",8.68850386324035e-05,"Positive",0.00244539046427428,"Positive",0.109400082742378,0.0180532487315335,52.783111408673,3.7247982476174e-13,4.07067237061044e-12
"180","f_Pasteurellaceae",5.5131791418475e-05,"Positive",5.69532009432892e-11,"Boundary",4.28870532573739e-05,"Positive",1.69610508701541e-05,"Positive",0.000562818183690568,"Positive",0.0632740796521846,0.0126565170703096,44.8452697905304,2.13234985224631e-11,8.36537249727397e-11
"181","f_Peptococcaceae",9.08449640084771e-06,"Positive",1.42453964503012e-11,"Boundary",8.66009780097578e-06,"Positive",1.96571471493698e-06,"Positive",0.00014077467154294,"Positive",0.0539620406062844,0.0105524186325153,41.2296071676537,1.3535661480546e-10,3.90746454061044e-10
"182","f_Prevotellaceae",0.00114394379525424,"Positive",1.58067303938676e-09,"Boundary",0.00237321549352567,"Positive",0.00076413706630482,"Positive",0.0156203955932548,"Positive",0.119246911830193,0.0208904700809996,41.1546601570299,1.40647493651613e-10,3.98501232012904e-10
"183","f_Rikenellaceae",0.000470846279132483,"Positive",8.98507507396567e-05,"Positive",0.00137086969906413,"Positive",0.000395594601942724,"Positive",0.00683076631844552,"Positive",0.149692130311299,0.0231880713847423,65.4387291653838,5.55111512312578e-16,2.12330153459561e-14
"184","f_Ruminococcaceae",0.000796185692966519,"Positive",6.69940147070219e-10,"Boundary",0.00078427243374857,"Positive",0.000338445473031935,"Positive",0.00662042678041753,"Positive",0.0918423737347616,0.0170670065746995,50.2772028904146,1.33493216480929e-12,9.72593434361053e-12
"185","f_Spirochaetaceae",6.777729673042e-05,"Positive",3.18777746933018e-05,"Positive",0.000275788986380357,"Positive",0.000240533250747317,"Positive",0.00300482693176502,"Positive",0.076167880966759,0.0191439430057431,20.4814646696323,6.02115177195106e-06,9.30541637483346e-06
"186","f_Streptococcaceae",1.37089062325313e-05,"Positive",4.46077535868758e-11,"Boundary",4.64929714945792e-05,"Positive",1.15130877040277e-05,"Positive",0.000440819031001981,"Positive",0.0907119679312609,0.0157064019728076,47.8241836101224,4.66204852500596e-12,2.45963249767556e-11
"187","f_Succinivibrionaceae",9.46781274066549e-05,"Positive",1.59766460546616e-10,"Boundary",0.000109780122767087,"Positive",7.76209654337303e-05,"Positive",0.00134463977489538,"Positive",0.0674856029997017,0.0158529648626113,26.0742775447143,3.28531743809535e-07,5.82656891688483e-07
