"","baboon_id","age_in_years","social_groups","hydrological_years","grooming_partner_diversity","grooming_partner_richness"
"1803","b_376",8,"1.2","1997-1998",2.31978124346024,26
"1804","b_376",9,"1.2-1.22","1998-1999",2.49429160766608,30
"1805","b_1176",10,"1.22","2003-2004",2.51322449765118,24
"1806","b_1176",11,"1.22","2004-2005",2.18143921098194,18
"1807","b_1176",5,"1.2-1.22","1998-1999",2.47798471724838,30
"1808","b_1176",6,"1.22","1999-2000",2.74672802333026,28
"1809","b_1176",7,"1.22","2000-2001",2.21504519378634,22
"1810","b_1176",8,"1.22","2001-2002",2.52999128014083,23
"1811","b_1176",9,"1.22","2002-2003",2.58338413123729,26
"1812","b_373",10,"1.2","1994-1995",2.00196955395267,9
"1813","b_373",11,"1.2","1995-1996",2.36157225614251,15
"1814","b_373",12,"1.2","1996-1997",2.55954430357822,29
"1815","b_373",13,"1.2","1997-1998",2.37476972581115,30
"1816","b_373",14,"1.22-1.2","1998-1999",2.42391264814153,27
"1817","b_373",15,"1.22","1999-2000",1.94306460946628,16
"1818","b_373",16,"1.22","2000-2001",1.82451805293434,19
"1819","b_373",17,"1.22","2001-2002",1.92264214056444,19
"1820","b_373",18,"1.22","2002-2003",2.50737205511973,25
"1821","b_373",19,"1.22","2003-2004",2.34736683629324,21
"1822","b_373",20,"1.22","2004-2005",2.23754926606361,18
"1823","b_373",21,"1.22","2005-2006",2.47484890290991,25
"1824","b_373",22,"1.22","2006-2007",2.14348101300358,15
"1825","b_373",23,"1.22","2007-2008",2.02781914866724,13
"1826","b_373",24,"1.22","2008-2009",1.62224419762317,11
"1827","b_373",5,"1-1.2","1989-1990",2.56841914638669,24
"1828","b_373",6,"1.2","1990-1991",2.26853509201638,11
"1829","b_373",7,"1.2","1991-1992",1.76505725222563,7
"1830","b_373",8,"1.2","1992-1993",2.24313611774144,15
"1831","b_373",9,"1.2","1993-1994",2.25103960152337,16
"1832","b_1166",10,"1.22","2006-2007",2.5001518899817,19
"1833","b_1166",11,"1.22","2007-2008",2.26550539807489,21
"1834","b_1166",12,"1.22","2008-2009",2.27704103805705,27
"1835","b_1166",13,"1.22","2009-2010",1.91659340581041,25
"1836","b_1166",14,"1.22","2010-2011",2.21885296810078,25
"1837","b_1166",15,"1.22","2011-2012",2.07480050533515,20
"1838","b_1166",16,"1.22","2012-2013",2.6218681908106,24
"1839","b_1166",17,"1.22-1.222-1.221","2013-2014",2.41358285430107,24
"1840","b_1166",18,"1.222","2014-2015",2.75580847826695,27
"1841","b_1166",19,"1.222","2015-2016",2.28155218807404,23
"1842","b_1166",20,"1.222","2016-2017",2.50887398963155,30
"1843","b_1166",21,"1.222-1.2222","2017-2018",2.46914046638973,22
"1844","b_1166",22,"1.2222","2018-2019",2.35089893127321,17
"1845","b_1166",23,"1.2222","2019-2020",2.12368089778913,16
"1846","b_1166",24,"1.2222","2020",1.85458166956522,7
"1847","b_1166",5,"1.22","2001-2002",1.05605640459882,11
"1848","b_1166",6,"1.22","2002-2003",2.63882605002194,26
"1849","b_1166",7,"1.22","2003-2004",2.37771489989046,31
"1850","b_1166",8,"1.22","2004-2005",2.89869119800793,29
"1851","b_1166",9,"1.22","2005-2006",2.23717652125265,22
"1852","b_114",5,"1.222","2015-2016",2.23545664280975,21
"1853","b_114",6,"1.222","2016-2017",2.78593644264835,29
"1854","b_114",7,"1.222-1.2222","2017-2018",2.36422651982676,18
"1855","b_114",8,"1.2222","2018-2019",2.27869413740163,17
"1856","b_114",9,"1.2222","2019-2020",2.4428268194549,15
"1857","b_374",10,"1.2","1996-1997",2.69869648444769,29
"1858","b_374",11,"1.2","1997-1998",2.56063457909814,29
"1859","b_374",12,"1.2-1.22","1998-1999",2.65275881419956,29
"1860","b_374",13,"1.22","1999-2000",2.39256496442654,20
"1861","b_374",14,"1.22","2000-2001",2.5938756781522,24
"1862","b_374",15,"1.22","2001-2002",2.24021440948263,26
"1863","b_374",16,"1.22","2002-2003",2.53102045013771,26
"1864","b_374",17,"1.22","2003-2004",2.64941727785616,27
"1865","b_374",18,"1.22","2004-2005",2.70180849095967,30
"1866","b_374",19,"1.22","2005",2.32235437932892,23
"1867","b_374",5,"1.2","1991",2.0867886695609,9
"1868","b_374",6,"1.2","1992-1993",2.21473404672435,11
"1869","b_374",7,"1.2","1993-1994",2.32475119924415,15
"1870","b_374",8,"1.2","1994-1995",2.24889592357617,11
"1871","b_374",9,"1.2","1995-1996",2.08650194124997,13
"1872","b_1161",10,"1.22","2003-2004",2.16042762480548,24
"1873","b_1161",11,"1.22","2004-2005",3.00324338637879,35
"1874","b_1161",12,"1.22","2005-2006",2.38320449379258,22
"1875","b_1161",13,"1.22","2006-2007",2.20488412755674,22
"1876","b_1161",14,"1.22","2007-2008",2.24755360002246,22
"1877","b_1161",15,"1.22","2008-2009",2.64231646542764,33
"1878","b_1161",16,"1.22","2009-2010",1.9306093365182,15
"1879","b_1161",5,"1.2-1.22","1998-1999",2.79255685224942,34
"1880","b_1161",6,"1.22","1999-2000",2.80098263504344,29
"1881","b_1161",7,"1.22","2000-2001",2.62541700509246,30
"1882","b_1161",8,"1.22","2001-2002",1.83485502533931,20
"1883","b_1161",9,"1.22","2002-2003",2.45677195115249,31
"1884","b_1178",10,"1.22","2006-2007",2.50841099157462,25
"1885","b_1178",11,"1.22","2007-2008",2.58882440133809,24
"1886","b_1178",12,"1.22","2008-2009",2.72780877405783,33
"1887","b_1178",13,"1.22","2009-2010",2.29129906181658,28
"1888","b_1178",14,"1.22","2010-2011",2.2074484885092,25
"1889","b_1178",15,"1.22","2011-2012",2.34313965022499,21
"1890","b_1178",16,"1.22","2012-2013",1.87877342909541,17
"1891","b_1178",17,"1.22-1.221","2013-2014",2.3926317335324,22
"1892","b_1178",18,"1.221","2014-2015",2.36889310756026,23
"1893","b_1178",19,"1.221","2015-2016",2.3294870116252,19
"1894","b_1178",20,"1.221","2016-2017",2.67334791693458,25
"1895","b_1178",21,"1.221","2017-2018",2.19072376950804,15
"1896","b_1178",22,"1.221","2018",2.56668248130898,17
"1897","b_1178",5,"1.22","2001-2002",2.55452299061039,24
"1898","b_1178",6,"1.22","2002-2003",2.55342744236423,23
"1899","b_1178",7,"1.22","2003-2004",2.93392004531513,35
"1900","b_1178",8,"1.22","2004-2005",2.82803216569656,28
"1901","b_1178",9,"1.22","2005-2006",2.90954325834326,36
"1902","b_351",10,"1.222","2015-2016",2.57311523446943,29
"1903","b_351",11,"1.222","2016-2017",2.26574684820121,21
"1904","b_351",12,"1.222-1.2222-1.2221","2017-2018",1.97612492664694,14
"1905","b_351",13,"1.2222","2018-2019",2.0998127883991,15
"1906","b_351",14,"1.2222","2019-2020",1.86541196500633,12
"1907","b_351",5,"1.22","2010-2011",2.12081359535718,20
"1908","b_351",6,"1.22","2011-2012",1.92360803092587,22
"1909","b_351",7,"1.22","2012-2013",2.3201402877386,17
"1910","b_351",8,"1.221-1.22-1.222","2013-2014",2.75179934748108,22
"1911","b_351",9,"1.222","2014-2015",2.23142691629794,16
"1912","b_304",10,"1.2221","2019-2020",2.29628661655128,16
"1913","b_304",5,"1.222","2014-2015",2.84056454946543,28
"1914","b_304",6,"1.222","2015-2016",3.23955941173043,35
"1915","b_304",7,"1.222","2016-2017",2.28407168904883,26
"1916","b_304",8,"1.222-1.2221","2017-2018",2.41986270563097,26
"1917","b_304",9,"1.2221","2018-2019",2.80878555305869,26
"1918","b_286",10,"2.1","2002-2003",2.69769563689674,34
"1919","b_286",11,"2.1","2003-2004",2.51674861757244,27
"1920","b_286",12,"2.1","2004-2005",2.78604986680885,34
"1921","b_286",13,"2.1","2005-2006",2.52131717654621,25
"1922","b_286",14,"2.1","2006-2007",2.47333441580014,24
"1923","b_286",15,"2.1","2007-2008",2.44864697011738,23
"1924","b_286",16,"2.1","2008-2009",2.74514786497618,31
"1925","b_286",17,"2.1","2009-2010",2.23353192852086,32
"1926","b_286",18,"2.1-2.11","2010-2011",2.28507102404925,22
"1927","b_286",19,"2.11","2011-2012",2.19400549349124,25
"1928","b_286",20,"2.11","2012-2013",2.45441883894249,25
"1929","b_286",21,"2.11","2013-2014",2.75873794214685,33
"1930","b_286",22,"2.11","2014-2015",2.36686726297441,23
"1931","b_286",5,"2.1","1997-1998",2.65156978405704,25
"1932","b_286",6,"2.1","1998-1999",2.74343883674528,31
"1933","b_286",7,"2.1","1999-2000",2.81636043288379,30
"1934","b_286",8,"2.1","2000-2001",2.46169168536665,24
"1935","b_286",9,"2.1","2001-2002",2.39575580042072,26
"1936","b_282",10,"2.2","1998-1999",2.59474152804253,25
"1937","b_282",11,"2.2","1999-2000",2.37628507799099,20
"1938","b_282",12,"2.2","2000-2001",2.383740231217,25
"1939","b_282",13,"2.2","2001-2002",2.48128816335604,27
"1940","b_282",14,"2.2","2002-2003",2.72763571377127,29
"1941","b_282",15,"2.2","2003-2004",1.93729972463149,16
"1942","b_282",5,"2","1993-1994",3.1951275214515,36
"1943","b_282",6,"2-2.2-9","1994-1995",2.95534138229158,26
"1944","b_282",7,"2.2","1995-1996",2.82502992425453,24
"1945","b_282",8,"2.2","1996-1997",2.86767691630159,33
"1946","b_282",9,"2.2","1997-1998",2.77724267302109,28
"1947","b_109",10,"2.11","2016-2017",2.0880592176227,26
"1948","b_109",11,"2.11","2017-2018",2.49057194822685,27
"1949","b_109",12,"2.11","2018-2019",2.28147022536618,20
"1950","b_109",13,"2.11","2019-2020",2.86803417599829,25
"1951","b_109",5,"2.11","2011-2012",3.0565065463365,33
"1952","b_109",6,"2.11","2012-2013",3.27906939545969,38
"1953","b_109",7,"2.11","2013-2014",2.82408290821651,33
"1954","b_109",8,"2.11","2014-2015",2.49919938662188,32
"1955","b_109",9,"2.11","2015-2016",2.7797375838052,29
"1956","b_312",10,"2.1","2001-2002",1.93963271522034,20
"1957","b_312",11,"2.1","2002-2003",2.4149622173308,25
"1958","b_312",12,"2.1","2003-2004",2.42815093549121,28
"1959","b_312",13,"2.1","2004-2005",2.35812933508126,23
"1960","b_312",14,"2.1","2005-2006",2.42945448880639,31
"1961","b_312",15,"2.1","2006-2007",1.92327706205088,19
"1962","b_312",16,"2.1","2007-2008",2.12748611757732,29
"1963","b_312",17,"2.1","2008-2009",2.09666980158125,24
"1964","b_312",18,"2.1","2009-2010",2.1516257031239,24
"1965","b_312",19,"2.1","2010-2011",2.47491429223105,31
"1966","b_312",20,"2.1-2.12","2011-2012",1.96874540081138,19
"1967","b_312",21,"2.12","2012",2.26247108857746,21
"1968","b_312",5,"2.1","1996-1997",2.41729058122736,26
"1969","b_312",6,"2.1","1997-1998",2.36370024395935,23
"1970","b_312",7,"2.1","1998-1999",2.37572161585836,21
"1971","b_312",8,"2.1","1999-2000",2.34287218618131,28
"1972","b_312",9,"2.1","2000-2001",2.3068747197728,21
"1973","b_306",10,"2.21-2.2","2012",1.92021417063671,10
"1974","b_306",5,"2.2","2007-2008",2.70572116069642,25
"1975","b_306",6,"2.2","2008-2009",2.37866530264408,15
"1976","b_306",7,"2.2","2009-2010",2.70797662791377,26
"1977","b_306",8,"2.2","2010-2011",2.5904241666047,38
"1978","b_306",9,"2.2-2.21-2.22","2011-2012",1.85188354634918,16
"1979","b_281",10,"2.2","1997",2.45826481579925,25
"1980","b_281",11,"2.2","1998",2.65233498480571,32
"1981","b_281",12,"2.2","1999",2.25167388888128,27
"1982","b_281",13,"2.2","2000",2.16204361057864,25
"1983","b_281",14,"2.2","2001",2.55490607218994,27
"1984","b_281",15,"2.2","2002",2.70174560825193,27
"1985","b_281",16,"2.2","2003",3.29876925531425,41
"1986","b_281",17,"2.2","2004",2.964646368636,33
"1987","b_281",18,"2.2","2005",2.46525248288162,29
"1988","b_281",19,"2.2","2006",2.60861628863765,29
"1989","b_281",20,"2.2","2006-2007",2.13797949271112,13
"1990","b_281",21,"2.2","2007-2008",2.3183292278609,14
"1991","b_281",22,"2.2","2009",2.24066577639394,18
"1992","b_281",5,"2","1992",2.93296571389111,31
"1993","b_281",6,"2","1993",2.92464050542737,25
"1994","b_281",7,"2","1994",2.79820385782288,32
"1995","b_281",8,"2.2","1995",1.97759388819707,21
"1996","b_281",9,"2.2","1996",2.31559174965042,25
"1997","b_347",5,"2.2","2006-2007",2.91874091654229,30
"1998","b_347",6,"2.2","2007-2008",2.76286648958415,21
"1999","b_321",5,"2.1","2009-2010",2.69666913277738,32
"2000","b_321",6,"2.1-2.12","2010-2011",2.49457066847146,29
"2001","b_321",7,"2.12","2011-2012",2.29800404874081,22
"2002","b_321",8,"2.12","2012",1.88931608387825,13
"2003","b_1144",10,"2","1991-1992",3.09268932640992,34
"2004","b_1144",11,"2","1992-1993",2.51200898856767,25
"2005","b_1144",12,"2","1993-1994",2.78041701381886,25
"2006","b_1144",13,"2-2.1-9","1994-1995",2.42229379444353,28
"2007","b_1144",14,"2.1","1995-1996",2.31796965983771,22
"2008","b_1144",15,"2.1","1996-1997",2.38354181656073,23
"2009","b_1144",16,"2.1","1997-1998",2.34237315004467,22
"2010","b_1144",17,"2.1","1998-1999",2.21415153384514,19
"2011","b_1144",18,"2.1","1999-2000",2.32217824135722,22
"2012","b_1144",19,"2.1","2000-2001",2.55819759400772,25
"2013","b_1144",20,"2.1","2001",2.0429762132461,15
"2014","b_1144",5,"2","1986-1987",3.55447066750377,47
"2015","b_1144",6,"2","1987-1988",3.20314413844114,34
"2016","b_1144",7,"2","1988-1989",2.69061052798047,35
"2017","b_1144",8,"2","1989-1990",2.77429479402467,29
"2018","b_1144",9,"2","1990-1991",2.86991240757374,29
"2019","b_1149",10,"2.2","1996-1997",2.53287500550101,28
"2020","b_1149",11,"2.2","1997-1998",2.4660730429606,22
"2021","b_1149",12,"2.2","1998-1999",2.45113522326645,26
"2022","b_1149",13,"2.2","1999-2000",2.02820764826867,18
"2023","b_1149",14,"2.2","2000-2001",2.23823347189785,20
"2024","b_1149",15,"2.2","2001-2002",2.31473541463591,24
"2025","b_1149",16,"2.2","2002-2003",2.48298860595252,31
"2026","b_1149",17,"2.2","2003-2004",2.36311310844624,30
"2027","b_1149",18,"2.2","2004-2005",1.88702447354468,22
"2028","b_1149",19,"2.2","2005-2006",2.50516448928833,26
"2029","b_1149",20,"2.2","2006-2007",2.25622785110021,21
"2030","b_1149",21,"2.2","2007-2008",2.15009566204146,13
"2031","b_1149",22,"2.2","2008-2009",1.95782078319157,18
"2032","b_1149",23,"2.2","2009-2010",2.19954898199615,23
"2033","b_1149",24,"2.2","2010-2011",2.1374047790292,17
"2034","b_1149",5,"2","1991-1992",2.86923614247993,37
"2035","b_1149",6,"2","1992-1993",2.92862757191118,26
"2036","b_1149",7,"2","1993-1994",2.50679758027246,28
"2037","b_1149",8,"2-2.2","1994-1995",2.55449598882337,28
"2038","b_1149",9,"2.2","1995-1996",2.46877852583971,23
"2039","b_256",5,"2.2","2010-2011",3.1706634368268,36
"2040","b_256",6,"2.21-2.2","2011-2012",3.0350560308044,30
"2041","b_256",7,"2.21-2.2","2012",1.38885621888752,8
"2042","b_324",10,"2.2","2005-2006",2.75436492921727,27
"2043","b_324",11,"2.2","2006-2007",2.21475862507385,17
"2044","b_324",12,"2.2","2007-2008",2.49499656283483,23
"2045","b_324",13,"2.2","2008-2009",2.33268836561053,14
"2046","b_324",14,"2.2","2009-2010",2.5450409415246,30
"2047","b_324",15,"2.2","2010-2011",2.46100422886083,26
"2048","b_324",16,"2.21-2.2","2011-2012",2.37413291677835,23
"2049","b_324",17,"2.21-2.2","2012",1.70916268935843,7
"2050","b_324",5,"2.2","2000-2001",2.92303332087252,35
"2051","b_324",6,"2.2","2001-2002",2.86493552658227,31
"2052","b_324",7,"2.2","2002-2003",2.94599130788294,31
"2053","b_324",8,"2.2","2003-2004",2.95012235357279,28
"2054","b_324",9,"2.2","2004-2005",2.71101499655071,30
"2055","b_346",5,"2.2","2005-2006",2.97095284542908,28
"2056","b_346",6,"2.2","2006",2.62972573445535,20
"2057","b_133",10,"2.11","2020",2.46696596976665,14
"2058","b_133",5,"2.11","2014-2015",2.94773490750425,28
"2059","b_133",6,"2.11","2016",2.96410494084866,29
"2060","b_133",7,"2.11","2017",3.0385843895994,33
"2061","b_133",8,"2.11","2017-2018",2.38707613751178,27
"2062","b_133",9,"2.11","2019",2.87565416310005,30
"2063","b_339",10,"2.1-2.11","2010-2011",2.22468781132006,22
"2064","b_339",11,"2.11","2011-2012",2.23292291468639,19
"2065","b_339",12,"2.11","2012-2013",2.36117667198901,25
"2066","b_339",13,"2.11","2013-2014",2.51146292244004,32
"2067","b_339",14,"2.11","2014-2015",2.46823198333439,29
"2068","b_339",15,"2.11","2015-2016",2.61142583823757,28
"2069","b_339",16,"2.11","2016-2017",2.33175748739821,25
"2070","b_339",17,"2.11","2017-2018",2.40480536496485,26
"2071","b_339",18,"2.11","2018-2019",2.66495999058637,24
"2072","b_339",19,"2.11","2019-2020",2.12889243078978,12
"2073","b_339",5,"2.1","2005-2006",2.84066048130358,33
"2074","b_339",6,"2.1","2006-2007",2.73817734031213,30
"2075","b_339",7,"2.1","2007-2008",2.63773252162407,31
"2076","b_339",8,"2.1","2008-2009",2.62176479981858,34
"2077","b_339",9,"2.1","2009-2010",2.48732678945376,30
"2078","b_295",10,"2.1","2008-2009",2.72902898264329,28
"2079","b_295",11,"2.1","2009-2010",2.66589199900272,30
"2080","b_295",12,"2.1-2.11","2010-2011",2.34695919698213,29
"2081","b_295",13,"2.11","2011-2012",2.5174529999399,25
"2082","b_295",14,"2.11","2012-2013",2.24447521081641,24
"2083","b_295",15,"2.11","2013-2014",2.41492034003643,33
"2084","b_295",16,"2.11","2014-2015",2.41173403048484,34
"2085","b_295",17,"2.11","2015-2016",3.27675495548865,37
"2086","b_295",18,"2.11","2016-2017",2.72331304109057,34
"2087","b_295",19,"2.11","2017-2018",3.00343869200878,32
"2088","b_295",20,"2.11","2018-2019",2.82947514242446,29
"2089","b_295",21,"2.11","2019-2020",1.97293840220533,15
"2090","b_295",5,"2.1","2003-2004",3.02583518889288,32
"2091","b_295",6,"2.1","2004-2005",3.08424183105938,29
"2092","b_295",7,"2.1","2005-2006",2.88752123240837,31
"2093","b_295",8,"2.1","2006-2007",2.80021165838518,24
"2094","b_295",9,"2.1","2007-2008",2.54616944601315,27
"2095","b_266",10,"2.2","2008-2009",2.20242126711189,19
"2096","b_266",11,"2.2","2009-2010",2.22228107537909,24
"2097","b_266",12,"2.2","2010-2011",2.1294742367918,22
"2098","b_266",13,"2.2-2.21","2011-2012",1.69799744472091,14
"2099","b_266",14,"2.21","2012",1.5808185358593,6
"2100","b_266",5,"2.2","2003-2004",2.34511163895841,23
"2101","b_266",6,"2.2","2004-2005",2.6997030217807,28
"2102","b_266",7,"2.2","2005-2006",1.88003438882711,17
"2103","b_266",8,"2.2","2006-2007",2.13565884001447,17
"2104","b_266",9,"2.2","2007-2008",2.02448654929506,18
"2105","b_116",5,"2.12","2011-2012",2.40479365857284,21
"2106","b_116",6,"2.12","2012",1.89822018927249,8
"2107","b_344",10,"2.2","2007-2008",2.66132257435959,20
"2108","b_344",11,"2.2","2008-2009",1.5817558981626,11
"2109","b_344",12,"2.2","2009-2010",3.1003080230163,39
"2110","b_344",13,"2.2","2010-2011",2.83312256246493,36
"2111","b_344",14,"2.2-2.21","2011-2012",2.33738671512324,22
"2112","b_344",15,"2.21","2012",1.23424494557933,4
"2113","b_344",5,"2.2","2002-2003",2.92386142003389,33
"2114","b_344",6,"2.2","2003-2004",3.2118716450533,41
"2115","b_344",7,"2.2","2004-2005",2.93071490968875,25
"2116","b_344",8,"2.2","2005-2006",2.38716283628064,23
"2117","b_344",9,"2.2","2006-2007",2.59865091905475,25
"2118","b_607",5,"2.11","2012-2013",1.50368492498558,12
"2119","b_607",6,"2.11","2013-2014",1.4970096026825,10
"2120","b_319",10,"2.1-2.12","2011-2012",2.21845231641505,18
"2121","b_319",11,"2.12","2012",2.38686093010794,19
"2122","b_319",5,"2.1","2006-2007",2.54884667701986,31
"2123","b_319",6,"2.1","2007-2008",2.51233175229358,32
"2124","b_319",7,"2.1","2008-2009",2.61869924419943,29
"2125","b_319",8,"2.1","2009-2010",2.77260318706642,36
"2126","b_319",9,"2.1","2010-2011",2.21282201381537,29
"2127","b_279",5,"2.2","2009-2010",2.12355512208214,19
"2128","b_279",6,"2.2","2010-2011",1.40463333135081,11
"2129","b_279",7,"2.21-2.2","2011-2012",1.56555279112993,7
"2130","b_1154",5,"2.1","2003-2004",2.13334056683015,26
"2131","b_1154",6,"2.1","2004-2005",2.89262264047722,32
"2132","b_1154",7,"2.1","2005",1.74786809746676,6
"2133","b_272",5,"2.2","2008-2009",1.99711911634609,14
"2134","b_272",6,"2.2","2009-2010",2.90716131959575,25
"2135","b_272",7,"2.2","2010-2011",2.80902394623536,28
"2136","b_272",8,"2.2-2.21","2011-2012",1.99408512398041,15
"2137","b_272",9,"2.21","2012",0,1
"2138","b_345",10,"2.2","2008-2009",2.27005130455939,22
"2139","b_345",11,"2.2","2009-2010",2.3005491453812,21
"2140","b_345",12,"2.2-2.21","2010-2011",1.9718689496853,15
"2141","b_345",13,"2.21-2.2","2011-2012",2.12213554854038,13
"2142","b_345",5,"2.2","2003-2004",2.43315198508623,24
"2143","b_345",6,"2.2","2004-2005",3.03651380312101,27
"2144","b_345",7,"2.2","2005-2006",2.61049600507356,20
"2145","b_345",8,"2.2","2006-2007",2.25210728543627,18
"2146","b_345",9,"2.2","2007-2008",2.07970720563741,16
"2147","b_1181",10,"1.22","2009-2010",2.71367305149889,39
"2148","b_1181",11,"1.22","2010-2011",2.1143271917788,23
"2149","b_1181",12,"1.22","2011-2012",2.40032507668387,24
"2150","b_1181",13,"1.22","2012-2013",2.56668720932491,33
"2151","b_1181",14,"1.222-1.22","2013-2014",2.56466611358861,26
"2152","b_1181",15,"1.222","2014-2015",2.18240758913109,26
"2153","b_1181",16,"1.222","2015-2016",2.45581438139016,21
"2154","b_1181",17,"1.222","2016-2017",2.24427997237946,27
"2155","b_1181",18,"1.2221-1.222","2017-2018",2.24173239328588,30
"2156","b_1181",19,"1.2221","2018-2019",2.48581501337413,25
"2157","b_1181",20,"1.2221","2019-2020",2.08765979646423,14
"2158","b_1181",5,"1.22","2004-2005",2.94945084573186,33
"2159","b_1181",6,"1.22","2005-2006",2.52691982838146,26
"2160","b_1181",7,"1.22","2006-2007",2.67049659159734,22
"2161","b_1181",8,"1.22","2007-2008",2.33812307434161,25
"2162","b_1181",9,"1.22","2008-2009",2.45510126531941,27
"2163","b_277",10,"1.2221","2019-2020",2.39970254056679,23
"2164","b_277",11,"1.2221","2020",0,1
"2165","b_277",5,"1.222","2014-2015",2.51456368429504,31
"2166","b_277",6,"1.222","2015-2016",2.89013161813524,32
"2167","b_277",7,"1.222","2016-2017",2.85043393094182,36
"2168","b_277",8,"1.222-1.2221-1.2222","2017-2018",2.3942352154752,35
"2169","b_277",9,"1.2221","2018-2019",2.71367807734428,28
"2170","b_825",10,"1.2221","2018-2019",2.19921704630848,22
"2171","b_825",11,"1.2221","2019-2020",2.31023941831495,21
"2172","b_825",12,"1.2221","2020",1.71311269463748,7
"2173","b_825",5,"1.22-1.222","2013-2014",2.50067365117528,27
"2174","b_825",6,"1.222-1.22","2014-2015",2.32897013078342,22
"2175","b_825",7,"1.222","2015-2016",2.75945968838726,24
"2176","b_825",8,"1.222","2016-2017",2.14776898307069,21
"2177","b_825",9,"1.222-1.2221","2017-2018",2.21255033950249,27
"2178","b_252",5,"1.222","2015-2016",2.92862730096055,37
"2179","b_252",6,"1.222","2016-2017",2.70210428594643,32
"2180","b_252",7,"1.2221-1.222","2017-2018",2.39873716335541,30
"2181","b_252",8,"1.2221","2018-2019",2.39546880382912,24
"2182","b_252",9,"1.2221","2019-2020",2.06616858450784,14
"2183","b_400",10,"1.22","2009",1.41923672182648,6
"2184","b_400",5,"1.22","2004-2005",2.28562014548221,23
"2185","b_400",6,"1.22","2005-2006",2.65119272411871,31
"2186","b_400",7,"1.22","2006-2007",1.98808858035769,16
"2187","b_400",8,"1.22","2007-2008",2.10387174705601,23
"2188","b_400",9,"1.22","2008-2009",2.36474223528193,25
"2189","b_1138",10,"1.221","2014-2015",2.05468490239024,20
"2190","b_1138",11,"1.221","2015-2016",1.98821080799642,18
"2191","b_1138",12,"1.221","2016-2017",2.15520386541898,25
"2192","b_1138",13,"1.221","2017-2018",2.32769639486187,25
"2193","b_1138",14,"1.221","2018-2019",2.24045957926015,21
"2194","b_1138",15,"1.221","2019",2.21966544151964,13
"2195","b_1138",5,"1.22","2009-2010",3.05080602406972,32
"2196","b_1138",6,"1.22","2010-2011",2.90493230499553,29
"2197","b_1138",7,"1.22","2011-2012",1.5340784535662,18
"2198","b_1138",8,"1.22","2012-2013",2.4331083312842,27
"2199","b_1138",9,"1.22-1.221-1.222","2013-2014",2.12130230882547,26
"2200","b_302",5,"2.2-2.21","2011-2012",2.4166417541437,15
